bank,seed,kind,rank,existence,offset,counts,sign,bf_lambda_per_fold
shuffle39,39,shuffle,2,-0.0009617879236598515,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle40,40,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle41,41,shuffle,2,-0.0016120326552529207,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle42,42,shuffle,2,-0.000710602734870841,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 3.0]"
shuffle43,43,shuffle,2,-0.0020364502502147495,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle44,44,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle45,45,shuffle,2,-0.0018251905512270683,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle46,46,shuffle,2,-0.001986561599739478,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0]"
shuffle47,47,shuffle,2,-0.0002825334792195044,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 3.0, 3.0]"
shuffle48,48,shuffle,2,0.0011264054395322299,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle49,49,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle50,50,shuffle,2,-0.002161143472967031,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle51,51,shuffle,2,-0.0022219956231621096,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle52,52,shuffle,2,-0.002411823997057516,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle53,53,shuffle,2,-0.0022369091721908376,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle54,54,shuffle,2,-0.0020703102873975586,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle55,55,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle56,56,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle57,57,shuffle,2,-0.0017484160499143253,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle58,58,shuffle,2,-0.0006049112264838507,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle59,59,shuffle,2,-0.0006512850745046206,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0]"
shuffle60,60,shuffle,2,-0.0015110825714329701,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle61,61,shuffle,2,0.006326058642887378,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle62,62,shuffle,2,-0.00033387968131410315,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0]"
shuffle63,63,shuffle,2,-0.0020385358272683174,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle64,64,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle65,65,shuffle,2,-0.003480628002908953,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle66,66,shuffle,2,-0.00022121990716572615,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0]"
shuffle67,67,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle68,68,shuffle,2,-0.0020450891372897407,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0]"
shuffle69,69,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle70,70,shuffle,2,-0.003636519092261298,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle71,71,shuffle,2,-0.0045323863908234285,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle72,72,shuffle,2,-0.0021182068751741724,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0, 100.0]"
shuffle73,73,shuffle,2,-0.001156972068314488,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle74,74,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle75,75,shuffle,2,-0.0009387275310793863,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle76,76,shuffle,2,-0.00280783255281411,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0, 3.0]"
shuffle77,77,shuffle,2,-0.0017445197285113289,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle78,78,shuffle,2,-0.000810050503258325,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0]"
shuffle79,79,shuffle,2,-0.0020280392410626847,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle80,80,shuffle,2,-0.0029270812642304854,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle81,81,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle82,82,shuffle,2,-0.0006001011599273465,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle83,83,shuffle,2,-0.002310053160511083,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle84,84,shuffle,2,-0.003019325042615789,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0]"
shuffle85,85,shuffle,2,-0.0038279811597112133,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle86,86,shuffle,2,-0.0008996310720456923,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle87,87,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle88,88,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle89,89,shuffle,2,-0.0018634463938456802,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle90,90,shuffle,2,-0.0010140848914450217,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle91,91,shuffle,2,-0.0031138174937128003,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle92,92,shuffle,2,-0.004327179570108475,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle93,93,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle94,94,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle95,95,shuffle,2,-0.004399393315301448,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle96,96,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle97,97,shuffle,2,-0.0017280053582425015,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle98,98,shuffle,2,-0.002298196788098489,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0]"
