run_label,netdir,run_id,seed,individual,individual_label,role,is_replicate,replicate_of,night,chkpt_index,chkpt_iter,solver_iteration,stop_iter,side_by_chkpt_iter,side_by_solver_iteration,conventions_agree,penalty_active,pre_weight,weighted,n_central_below_baseline,n_central_above_baseline,n_central_at_baseline,n_cells_total,activity_baseline,activity_penalty,below_w,above_w,reduction_path,deterministic
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,5,14411,14412,150000,before,before,True,True,38.596839621282854,3.8596839621282855,899,141,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,6,18011,18012,150000,before,before,True,True,20.793513427787687,2.079351342778769,873,167,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,7,21611,21612,150000,before,before,True,True,24.113882408237302,2.4113882408237304,771,269,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,8,25211,25212,150000,before,before,True,True,43.13055962606166,4.313055962606167,667,373,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,9,28811,28812,150000,before,before,True,True,45.694985821087805,4.569498582108781,661,379,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,10,32411,32412,150000,before,before,True,True,41.85344439030075,4.185344439030075,673,367,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,11,36011,36012,150000,before,before,True,True,38.08538469547411,3.808538469547411,674,366,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,12,39611,39612,150000,before,before,True,True,34.56610846533165,3.4566108465331653,691,349,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,13,43211,43212,150000,before,before,True,True,26.188150094653206,2.6188150094653206,709,331,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,14,46811,46812,150000,before,before,True,True,21.979452808067983,2.1979452808067985,709,331,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,15,50411,50412,150000,before,before,True,True,22.173405870471203,2.2173405870471203,720,320,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,16,54011,54012,150000,before,before,True,True,21.666892161004547,2.1666892161004547,704,336,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,17,57611,57612,150000,before,before,True,True,20.776041875756885,2.0776041875756888,715,325,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,18,61211,61212,150000,before,before,True,True,22.29511197663495,2.229511197663495,706,334,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,19,64811,64812,150000,before,before,True,True,20.583775398621366,2.058377539862137,728,312,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,20,68411,68412,150000,before,before,True,True,19.419445933994908,1.9419445933994908,747,293,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,21,72011,72012,150000,before,before,True,True,19.53909252075199,1.953909252075199,751,289,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,22,75611,75612,150000,before,before,True,True,18.281046670601693,1.8281046670601695,770,270,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,23,79211,79212,150000,before,before,True,True,17.692998872289646,1.7692998872289647,775,265,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,24,82811,82812,150000,before,before,True,True,16.807873024023014,1.6807873024023015,811,229,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,25,86411,86412,150000,before,before,True,True,17.36159134385918,1.736159134385918,803,237,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,26,90011,90012,150000,before,before,True,True,17.007523477261888,1.7007523477261888,856,184,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,27,93611,93612,150000,before,before,True,True,17.06319174200052,1.706319174200052,885,155,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,28,97211,97212,150000,before,before,True,True,17.31253944387041,1.7312539443870412,912,128,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,29,100811,100812,150000,before,before,True,True,17.42356630215037,1.742356630215037,898,142,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,30,104411,104412,150000,before,before,True,True,17.547881794189625,1.7547881794189626,920,120,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,31,108011,108012,150000,before,before,True,True,17.60846502659364,1.7608465026593643,924,116,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,32,111611,111612,150000,before,before,True,True,17.584293149522622,1.7584293149522623,922,118,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,33,115211,115212,150000,before,before,True,True,17.528662623248756,1.7528662623248756,925,115,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,34,118811,118812,150000,before,before,True,True,17.56580775454517,1.756580775454517,915,125,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,35,122411,122412,150000,before,before,True,True,17.73325920125356,1.7733259201253562,917,123,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,36,126011,126012,150000,before,before,True,True,17.672155350025612,1.7672155350025613,910,130,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,37,129611,129612,150000,before,before,True,True,17.78851999158289,1.7788519991582892,930,110,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,38,133211,133212,150000,before,before,True,True,17.764052609717087,1.7764052609717087,916,124,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,39,136811,136812,150000,before,before,True,True,17.81788178655964,1.781788178655964,924,116,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,40,140411,140412,150000,before,before,True,True,17.68454882323596,1.7684548823235962,926,114,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,41,144011,144012,150000,before,before,True,True,17.59323701909932,1.7593237019099321,925,115,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,42,147611,147612,150000,before,before,True,True,17.56849570865647,1.756849570865647,926,114,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,43,151211,151212,150000,at_or_after,at_or_after,True,False,17.535644594326026,1.7535644594326028,921,119,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,44,154811,154812,150000,at_or_after,at_or_after,True,False,17.36839030349391,1.7368390303493912,926,114,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,45,158411,158412,150000,at_or_after,at_or_after,True,False,17.47290070635522,1.7472900706355219,923,117,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,46,162011,162012,150000,at_or_after,at_or_after,True,False,17.543611074417317,1.7543611074417318,924,116,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,47,165611,165612,150000,at_or_after,at_or_after,True,False,17.567563231453615,1.7567563231453616,918,122,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,48,169211,169212,150000,at_or_after,at_or_after,True,False,17.570303597637057,1.7570303597637058,929,111,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,49,172811,172812,150000,at_or_after,at_or_after,True,False,17.429135710879876,1.7429135710879877,938,102,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,50,176411,176412,150000,at_or_after,at_or_after,True,False,17.466313231450805,1.7466313231450805,935,105,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,51,180011,180012,150000,at_or_after,at_or_after,True,False,17.47052567804999,1.7470525678049993,946,94,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,52,183611,183612,150000,at_or_after,at_or_after,True,False,17.550067301891886,1.7550067301891887,946,94,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,53,187211,187212,150000,at_or_after,at_or_after,True,False,17.5541098639532,1.7554109863953202,940,100,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,54,190811,190812,150000,at_or_after,at_or_after,True,False,17.586865646441492,1.7586865646441492,949,91,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,55,194411,194412,150000,at_or_after,at_or_after,True,False,17.561562905444248,1.7561562905444248,948,92,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,56,198011,198012,150000,at_or_after,at_or_after,True,False,17.560313564953105,1.7560313564953107,949,91,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,57,201611,201612,150000,at_or_after,at_or_after,True,False,17.57735752923319,1.757735752923319,948,92,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,58,205211,205212,150000,at_or_after,at_or_after,True,False,17.59477848065209,1.759477848065209,949,91,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,59,208811,208812,150000,at_or_after,at_or_after,True,False,17.568363834691375,1.7568363834691376,952,88,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,60,212411,212412,150000,at_or_after,at_or_after,True,False,17.589604285394138,1.7589604285394138,957,83,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,61,216011,216012,150000,at_or_after,at_or_after,True,False,17.553150553965466,1.7553150553965466,956,84,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,62,219611,219612,150000,at_or_after,at_or_after,True,False,17.5842207344726,1.75842207344726,959,81,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,63,223211,223212,150000,at_or_after,at_or_after,True,False,17.61620981662289,1.7616209816622892,957,83,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,64,226811,226812,150000,at_or_after,at_or_after,True,False,17.57854922935136,1.7578549229351361,956,84,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,65,230411,230412,150000,at_or_after,at_or_after,True,False,17.56050936435487,1.7560509364354873,957,83,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,66,234011,234012,150000,at_or_after,at_or_after,True,False,17.608939553003943,1.7608939553003944,961,79,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,67,237611,237612,150000,at_or_after,at_or_after,True,False,17.64905803321699,1.7649058033216989,959,81,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,68,241211,241212,150000,at_or_after,at_or_after,True,False,17.56783629724724,1.7567836297247241,958,82,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,69,244811,244812,150000,at_or_after,at_or_after,True,False,17.62369232164599,1.7623692321645992,960,80,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,70,248411,248412,150000,at_or_after,at_or_after,True,False,17.581322573485572,1.7581322573485574,961,79,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\003,9991/003,3,3,seed3,canonical,False,,3,71,250007,250008,150000,at_or_after,at_or_after,True,False,17.629665247598677,1.7629665247598678,962,78,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,0,-1,0,150000,before,before,True,True,19.70906157436932,1.970906157436932,1040,0,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,1,11,12,150000,before,before,True,True,19.869946997208814,1.9869946997208814,1040,0,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,2,3611,3612,150000,before,before,True,True,19.820201393719692,1.9820201393719694,1009,31,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,3,7211,7212,150000,before,before,True,True,19.473100424860807,1.9473100424860808,972,68,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,4,10811,10812,150000,before,before,True,True,21.884632123625984,2.1884632123625987,927,113,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,5,14411,14412,150000,before,before,True,True,40.66268346586085,4.066268346586085,875,165,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,6,18011,18012,150000,before,before,True,True,25.620582875413664,2.5620582875413667,887,153,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,7,21611,21612,150000,before,before,True,True,32.728107041370656,3.2728107041370658,820,220,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,8,25211,25212,150000,before,before,True,True,58.910154741678895,5.89101547416789,714,326,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,9,28811,28812,150000,before,before,True,True,62.21842825432897,6.221842825432898,706,334,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,10,32411,32412,150000,before,before,True,True,61.16392404518762,6.116392404518763,730,310,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,11,36011,36012,150000,before,before,True,True,27.48257564633087,2.748257564633087,792,248,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,12,39611,39612,150000,before,before,True,True,22.415779405951195,2.2415779405951195,848,192,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,13,43211,43212,150000,before,before,True,True,20.218005861330933,2.0218005861330934,892,148,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,14,46811,46812,150000,before,before,True,True,20.643647133746974,2.0643647133746974,867,173,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,15,50411,50412,150000,before,before,True,True,19.68767474197375,1.9687674741973753,939,101,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,16,54011,54012,150000,before,before,True,True,20.058058103154135,2.0058058103154135,880,160,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,17,57611,57612,150000,before,before,True,True,19.23893760156122,1.923893760156122,910,130,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,18,61211,61212,150000,before,before,True,True,19.36820980374107,1.9368209803741072,906,134,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,19,64811,64812,150000,before,before,True,True,19.382339216894575,1.9382339216894575,919,121,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,20,68411,68412,150000,before,before,True,True,19.019709773355316,1.9019709773355318,910,130,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,21,72011,72012,150000,before,before,True,True,19.132580283400003,1.9132580283400005,900,140,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,22,75611,75612,150000,before,before,True,True,18.988535074807814,1.8988535074807815,908,132,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,23,79211,79212,150000,before,before,True,True,19.005686457040486,1.9005686457040487,885,155,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,24,82811,82812,150000,before,before,True,True,18.82326227860532,1.8823262278605322,911,129,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,25,86411,86412,150000,before,before,True,True,18.606331078965322,1.8606331078965324,915,125,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,26,90011,90012,150000,before,before,True,True,18.435474114419883,1.8435474114419883,933,107,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,27,93611,93612,150000,before,before,True,True,18.530285195481344,1.8530285195481344,952,88,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,28,97211,97212,150000,before,before,True,True,18.557382631894143,1.8557382631894144,967,73,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,29,100811,100812,150000,before,before,True,True,18.46638090706681,1.846638090706681,942,98,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,30,104411,104412,150000,before,before,True,True,18.437545640014644,1.8437545640014645,964,76,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,31,108011,108012,150000,before,before,True,True,18.42419366307142,1.8424193663071422,966,74,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,32,111611,111612,150000,before,before,True,True,18.32226020810617,1.832226020810617,964,76,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed3prime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\903,9991/903,3,3,seed3,replicate,True,9991/003,4,33,115211,115212,150000,before,before,True,True,18.324798057304704,1.8324798057304705,965,75,0,1040,5.0,0.1,1.0,0.1,gpu,False
