run,label,type,base_loss_16,delta_16,delta_norm_16,delta_13,delta_10,delta_item_sequence_02_ambush_2_split_00,delta_item_sequence_02_ambush_2_split_01,delta_item_sequence_02_ambush_2_split_02,delta_item_sequence_07_bamboo_1_split_00,delta_item_sequence_07_bamboo_1_split_01,delta_item_sequence_07_bamboo_1_split_02,delta_item_sequence_09_bandage_1_split_00,delta_item_sequence_09_bandage_1_split_01,delta_item_sequence_09_bandage_1_split_02,delta_item_sequence_12_cave_4_split_00,delta_item_sequence_13_market_2_split_00,delta_item_sequence_13_market_2_split_01,delta_item_sequence_13_market_2_split_02,delta_item_sequence_16_mountain_1_split_00,delta_item_sequence_16_mountain_1_split_01,delta_item_sequence_16_mountain_1_split_02
000,seed0,T1,1148.8074612617493,3.933445930480957,0.0034239383561809437,7.257799588716978,0.34430084228512214,-10.386474609375,-14.9755859375,-6.05419921875,9.147438049316406,-4.2473297119140625,-18.248207092285156,34.72833251953125,33.66510009765625,22.51495361328125,-9.6453857421875,-15.85797119140625,-1.641693115234375,9.409194946289062,-11.031997680664062,12.0865478515625,33.472412109375
000,seed0,T2,1148.8074612617493,63.017152309417725,0.05485440723043809,56.49262120173529,89.15488510131837,136.979736328125,75.072265625,61.818359375,125.75110626220703,150.96139526367188,148.99199676513672,-83.21099853515625,-59.27593994140625,-14.6578369140625,-0.0355224609375,70.9039306640625,49.34283447265625,81.20545959472656,127.65536499023438,137.56851959228516,-0.796234130859375
000,seed0,T2a,1148.8074612617493,308.93387365341187,0.2689170153143905,357.92054807222803,368.2092674255371,137.660400390625,97.5166015625,54.7978515625,236.8614730834961,261.57177734375,272.25691986083984,335.24688720703125,307.56341552734375,328.06414794921875,-11.895751953125,295.8836669921875,321.7084655761719,375.90113830566406,668.3165893554688,721.7788162231445,539.7095794677734
000,seed0,T3,1148.8074612617493,427.4010043144226,0.3720388478718643,559.8063630324144,562.9289848327637,-8.160888671875,-133.74755859375,-297.158203125,551.9284896850586,557.4393005371094,522.0990219116211,427.695556640625,389.82562255859375,830.6716918945312,106.4476318359375,562.8771362304688,486.0906066894531,397.8721466064453,903.459228515625,900.046272277832,641.0300140380859
000,seed0,T4a,1148.8074612617493,5.606014728546143,0.004879855778782102,9.86686413104718,14.99587478637693,18.650634765625,-14.95703125,-42.2666015625,4.950355529785156,8.651756286621094,8.020355224609375,-14.0267333984375,-8.80267333984375,1.139892578125,-2.124267578125,2.78558349609375,1.766021728515625,3.491973876953125,45.72935485839844,65.4032211303711,11.284393310546875
000,seed0,T4b,1148.8074612617493,141.34097051620483,0.12303277553661457,185.9229425283579,163.46218490600586,-43.068603515625,-42.60546875,-69.86865234375,114.07108306884766,103.57066345214844,88.22197723388672,269.44842529296875,278.79315185546875,234.13482666015625,-0.128173828125,64.12445068359375,123.99459838867188,114.20011901855469,307.4793395996094,394.44535064697266,324.64244079589844
000,seed0,T4c,1148.8074612617493,27.663132190704346,0.02407986814459021,42.367958068847656,43.56718826293945,-50.470703125,-43.96728515625,-13.7353515625,28.006423950195312,45.693626403808594,41.17082977294922,22.8375244140625,46.05047607421875,46.22357177734375,30.9937744140625,23.69635009765625,27.616241455078125,34.12791442871094,50.52418518066406,87.00154876708984,66.84098815917969
000,seed0,T4d,1148.8074612617493,87.10660696029663,0.07582350384861392,46.92983011099011,48.28044052124022,304.717529296875,259.75,219.150390625,86.52054595947266,82.38853454589844,66.9593276977539,53.34722900390625,33.343017578125,40.5931396484375,5.44189453125,68.7100830078125,52.23553466796875,37.53369140625,52.13539123535156,31.98126983642578,-1.10186767578125
000,seed0,T5a,1148.8074612617493,8.4623384475708,0.007366193842679705,0.9415154090294777,2.4275344848632585,32.5966796875,41.4775390625,49.08349609375,2.9212799072265625,4.6593017578125,5.553642272949219,-6.3565673828125,-3.40380859375,-2.2752685546875,3.5384521484375,7.4925537109375,2.1346435546875,1.385498046875,1.6084136962890625,-0.34688568115234375,-4.6715545654296875
000,seed0,T5b,1148.8074612617493,35.186328411102295,0.030628568839948793,54.931325472318235,62.30374679565426,-41.5400390625,-55.16552734375,-54.42041015625,90.26592254638672,98.72450256347656,51.911109924316406,24.27435302734375,14.3695068359375,52.4259033203125,4.8173828125,-6.2457275390625,21.364105224609375,45.290771484375,78.58248901367188,136.36226654052734,101.96464538574219
