t_rel,util,mem_mib
1519.80,97,16872
1520.31,99,16872
1520.81,98,16872
1521.32,97,16872
1521.84,98,16872
1522.35,99,16872
1522.85,100,16872
1523.36,100,16872
1523.88,100,16872
1524.38,100,16872
1524.89,99,16872
1525.40,98,16872
1525.91,98,16872
1526.43,99,16872
1526.93,99,16872
1527.44,99,16872
1527.94,98,16872
1528.45,99,16872
1528.95,98,16872
1529.46,98,16872
1529.96,99,16872
1530.47,99,16872
1530.98,98,16872
1531.50,98,16872
1532.01,99,16872
1532.52,98,16872
1533.03,99,16872
1533.53,98,16872
1534.04,98,16872
1534.55,100,16872
1535.06,99,16872
1535.57,100,16872
1536.09,99,16872
1536.60,98,16872
1537.10,98,16872
1537.60,99,16872
1538.11,99,16872
1538.63,99,16872
1539.14,97,16872
1539.64,99,16872
1540.15,99,16872
1540.66,99,16872
1541.17,99,16872
1541.68,99,16872
1542.19,99,16872
1542.70,98,16872
1543.21,99,16872
1543.72,97,16872
1544.24,97,16872
1544.75,96,16872
1545.26,100,16872
1545.78,100,16872
1546.28,98,16872
1546.80,99,16872
1547.31,100,16872
1547.82,99,16872
1548.33,99,16872
1548.85,99,16872
1549.36,99,16872
1549.87,99,16872
1550.38,99,16872
1550.90,98,16872
1551.40,97,16872
1551.90,99,16872
1552.42,98,16872
1552.92,98,16872
1553.43,99,16872
1553.94,97,16872
1554.45,98,16872
1554.96,99,16872
1555.47,99,16872
1555.97,98,16872
1556.49,98,16872
1557.00,100,16872
1557.51,99,16872
1558.02,100,16872
1558.53,100,16872
1559.05,99,16872
1559.56,99,16872
1560.06,99,16872
1560.57,99,16872
1561.07,99,16872
1561.58,98,16872
1562.10,99,16872
1562.60,99,16872
1563.11,98,16872
1563.61,99,16872
1564.13,99,16872
1564.64,98,16872
1565.14,99,16872
1565.65,98,16872
1566.15,98,16872
1566.66,98,16872
1567.18,99,16872
1567.69,100,16876
1568.19,100,16876
1568.71,99,16876
1569.22,100,16876
1569.73,100,16876
1570.23,99,16876
1570.75,98,16876
1571.25,99,16876
1571.76,99,16876
1572.27,99,16876
1572.79,98,16876
1573.29,99,16872
1573.80,99,16872
1574.30,99,16872
1574.81,98,16872
1575.33,98,16872
1575.84,99,16872
1576.34,98,16872
1576.85,98,16872
1577.35,99,16872
1577.86,99,16872
1578.38,98,16872
1578.89,99,16872
1579.40,100,16872
1579.91,99,16872
1580.43,100,16872
1580.94,100,16872
1581.44,99,16872
1581.96,99,16872
1582.46,99,16872
1582.97,99,16872
1583.47,99,16872
1583.98,99,16872
1584.50,99,16872
1585.01,99,16872
1585.51,99,16872
1586.02,98,16872
1586.52,99,16872
1587.03,98,16872
1587.55,98,16872
1588.06,99,16872
1588.56,98,16872
1589.07,98,16872
1589.58,98,16872
1590.09,100,16872
1590.61,100,16872
1591.12,99,16872
1591.62,99,16872
1592.13,100,16872
1592.63,99,16872
1593.14,99,16872
1593.65,99,16872
1594.16,99,16872
1594.66,99,16872
1595.17,99,16872
1595.68,99,16872
1596.19,99,16872
1596.69,98,16872
1597.20,99,16872
1597.70,99,16872
1598.22,99,16872
1598.73,99,16872
1599.24,99,16872
1599.74,98,16872
1600.26,99,16872
1600.77,99,16872
1601.28,99,16872
1601.80,99,16872
1602.31,100,16872
1602.81,99,16872
1603.33,100,16872
1603.84,100,16872
1604.35,99,16872
1604.86,99,16872
1605.36,99,16872
1605.87,99,16872
1606.37,99,16872
1606.89,99,16872
1607.39,97,16872
1607.90,99,16872
1608.42,97,16872
1608.93,99,16872
1609.45,99,16872
1609.96,98,16872
1610.46,98,16872
1610.97,99,16872
1611.47,99,16872
1611.98,98,16872
1612.50,100,16872
1613.01,99,16872
1613.52,99,16872
1614.04,99,16872
1614.54,100,16872
1615.05,99,16872
1615.56,99,16872
1616.08,99,16872
1616.59,99,16872
1617.10,98,16872
1617.61,99,16872
1618.12,99,16872
1618.62,99,16872
1619.13,99,16872
1619.63,98,16872
1620.15,99,16872
1620.65,98,16872
1621.16,99,16872
1621.66,99,16872
1622.18,99,16872
1622.68,98,16872
1623.19,99,16872
1623.70,99,16872
1624.22,100,16872
1624.73,99,16872
1625.24,99,16872
1625.75,99,16872
1626.26,100,16872
1626.76,99,16872
1627.28,99,16872
1627.78,99,16876
1628.30,98,16876
1628.81,99,16876
1629.32,99,16876
1629.82,98,16876
1630.33,99,16876
1630.84,99,16876
1631.35,99,16876
1631.85,98,16876
1632.36,99,16876
1632.87,99,16876
1633.38,98,16872
1633.89,99,16872
1634.40,98,16872
1634.91,100,16872
1635.43,99,16872
1635.94,100,16872
1636.45,99,16872
1636.96,99,16872
1637.47,99,16872
1637.97,99,16872
1638.48,98,16872
1639.00,98,16872
1639.51,99,16879
1640.02,99,16881
1640.53,99,16883
1641.05,99,16885
1641.56,99,16885
1642.06,98,16885
1642.57,99,16871
1643.07,99,16871
1643.58,98,16871
1644.10,99,16871
1644.61,98,16871
1645.11,98,16871
1645.63,98,16871
1646.14,99,16871
1646.65,100,16871
1647.16,99,16871
1647.67,99,16871
1648.17,98,16871
1648.68,100,16871
1649.19,99,16871
1649.71,99,16871
1650.22,99,16871
1650.73,99,16871
1651.25,98,16871
1651.76,99,16871
1652.26,98,16871
1652.77,99,16871
1653.28,99,16871
1653.79,99,16871
1654.29,98,16871
1654.80,99,16871
1655.30,98,16871
1655.81,98,16871
1656.31,99,16871
1656.82,99,16871
1657.34,99,16871
1657.85,100,16871
1658.35,99,16871
1658.86,100,16871
1659.36,99,16871
1659.88,99,16871
1660.39,99,16871
1660.90,99,16871
1661.40,99,16871
1661.91,99,16871
1662.42,99,16871
1662.93,99,16871
1663.43,99,16871
1663.94,99,16871
1664.44,98,16871
1664.95,99,16871
1665.45,99,16871
1665.96,98,16871
1666.46,99,16871
1666.97,99,16871
1667.47,99,16871
1667.99,98,16871
1668.50,100,16871
1669.01,100,16871
1669.51,99,16871
1670.03,100,16871
1670.53,99,16871
1671.04,99,16871
1671.55,100,16871
1672.06,99,16871
1672.57,99,16871
1673.07,99,16871
1673.59,99,16871
1674.09,99,16871
1674.60,99,16871
1675.10,99,16871
1675.61,99,16871
1676.13,99,16871
1676.64,98,16871
1677.15,99,16871
1677.66,99,16871
1678.16,99,16871
1678.68,98,16871
1679.19,99,16871
1679.70,99,16871
1680.22,100,16871
1680.72,98,16871
1681.24,100,16871
1681.75,99,16871
1682.25,100,16871
1682.76,99,16871
1683.27,99,16871
1683.78,99,16871
1684.29,99,16871
1684.81,99,16871
1685.32,99,16871
1685.83,99,16871
1686.34,99,16871
1686.85,99,16871
1687.36,99,16876
1687.87,99,16876
1688.37,99,16876
1688.89,98,16876
1689.40,99,16876
1689.91,99,16876
1690.43,98,16876
1690.94,98,16875
1691.44,98,16875
1691.95,97,16875
1692.45,95,16871
1692.97,96,16871
1693.47,96,16871
1693.98,97,16871
1694.49,100,16871
1695.00,99,16871
1695.51,100,16871
1696.02,99,16871
1696.54,97,16871
1697.05,97,16871
1697.55,97,16871
1698.06,97,16871
1698.56,98,16871
1699.07,98,16871
1699.59,98,16879
1700.10,90,16880
1700.60,47,16880
1701.11,60,18170
1701.63,100,18161
1702.14,100,18167
1702.65,99,18170
1703.15,100,18170
1703.67,100,18170
1704.18,99,18170
1704.68,99,18169
1705.19,99,18169
1705.70,99,18167
1706.21,99,18167
1706.72,99,18163
1707.23,98,18163
1707.74,99,18163
1708.25,99,18161
1708.76,99,18161
1709.27,98,18161
1709.77,98,18161
1710.28,99,18161
1710.79,99,18161
1711.30,98,18161
1711.81,99,18161
1712.32,97,18161
1712.83,98,18161
1713.34,100,18161
1713.84,100,18161
1714.35,98,18161
1714.85,100,18161
1715.36,100,18161
1715.87,99,18161
1716.38,99,18161
1716.88,99,18161
1717.39,99,18161
1717.90,99,18161
1718.41,99,18161
1718.91,99,18161
1719.42,99,18161
1719.93,99,18161
1720.44,99,18161
1720.95,97,18161
1721.46,98,18161
1721.98,99,18161
1722.49,99,18161
1723.00,98,18161
1723.51,99,18161
1724.03,99,18161
1724.54,99,18161
1725.06,98,18161
1725.57,99,18161
1726.07,99,18161
1726.58,100,18161
1727.09,99,18161
1727.60,99,18161
1728.10,99,18161
1728.61,99,18161
1729.11,99,18161
1729.62,99,18161
1730.13,99,18161
1730.64,99,18161
1731.15,99,18161
1731.66,98,18161
1732.17,99,18161
1732.68,99,18161
1733.19,99,18161
1733.70,98,18161
1734.22,98,18161
1734.72,99,18161
1735.23,99,18161
1735.73,99,18161
1736.25,99,18161
1736.75,100,18161
1737.26,100,18161
1737.76,99,18161
1738.27,100,18161
1738.79,99,18161
1739.30,100,18161
1739.80,99,18161
1740.32,99,18161
1740.82,99,18161
1741.33,99,18161
1741.83,98,18161
1742.34,99,18161
1742.85,99,18161
1743.36,99,18161
1743.87,98,18161
1744.38,99,18161
1744.90,99,18161
1745.41,98,18161
1745.91,98,18161
1746.42,99,18161
1746.92,99,18161
1747.43,98,18161
1747.94,99,18166
1748.45,100,18166
1748.96,99,18166
1749.47,100,18166
1749.97,99,18166
1750.48,100,18166
1750.99,100,18166
1751.51,99,18166
1752.01,99,18165
1752.52,99,18165
1753.02,99,18165
1753.53,99,18161
1754.04,98,18161
1754.55,97,18161
1755.07,99,18161
1755.58,99,18161
1756.08,99,18161
1756.59,99,18161
1757.09,99,18161
1757.60,98,18161
1758.12,98,18161
1758.63,99,18161
1759.13,99,18161
1759.64,99,18161
1760.16,99,18161
1760.67,100,18161
1761.17,100,18161
1761.68,100,18161
1762.20,100,18161
1762.71,100,18161
1763.21,99,18161
1763.73,99,18161
1764.24,99,18161
1764.76,99,18161
1765.27,99,18161
1765.78,99,18161
1766.30,99,18161
1766.81,99,18161
1767.31,99,18161
1767.82,99,18161
1768.33,99,18161
1768.85,99,18161
1769.36,99,18161
1769.87,99,18161
1770.38,99,18161
1770.90,98,18161
1771.40,99,18161
1771.91,100,18161
1772.42,99,18161
1772.94,98,18161
1773.44,99,18161
1773.95,100,18161
1774.46,99,18161
1774.97,99,18161
1775.47,99,18161
1775.97,99,18161
1776.49,99,18161
1777.00,99,18161
1777.51,99,18161
1778.03,99,18161
1778.53,99,18161
1779.04,99,18161
1779.54,99,18161
1780.05,99,18161
1780.55,99,18161
1781.07,99,18161
1781.57,98,18161
1782.08,99,18161
1782.58,99,18161
1783.10,99,18161
1783.60,100,18161
1784.11,99,18161
1784.61,99,18161
1785.12,99,18161
1785.62,100,18161
1786.14,99,18161
1786.65,99,18161
1787.17,99,18161
1787.68,99,18161
1788.19,99,18161
1788.70,99,18161
1789.22,98,18161
1789.72,99,18161
1790.23,99,18161
1790.74,98,18161
1791.25,99,18161
1791.75,99,18161
1792.26,99,18161
1792.77,99,18161
1793.28,99,18161
1793.79,98,18161
1794.30,99,18161
1794.80,99,18161
1795.31,100,18161
1795.81,99,18161
1796.32,100,18161
1796.82,99,18161
1797.33,100,18161
1797.84,99,18161
1798.35,99,18161
1798.86,99,18161
1799.36,99,18161
1799.87,99,18161
1800.38,99,18161
1800.89,99,18161
1801.39,99,18161
1801.90,99,18161
1802.40,99,18161
1802.91,98,18161
1803.41,99,18161
1803.92,98,18161
1804.43,99,18161
1804.94,98,18161
1805.44,98,18161
1805.95,98,18161
1806.46,99,18161
1806.97,98,18161
1807.47,100,18166
1807.98,100,18166
1808.50,99,18166
1809.00,100,18166
1809.50,99,18166
1810.01,98,18166
1810.52,99,18166
1811.03,98,18166
1811.53,99,18165
1812.05,99,18165
1812.55,99,18165
1813.06,99,18161
1813.58,98,18161
1814.09,99,18161
1814.61,99,18161
1815.12,99,18161
1815.63,99,18161
1816.15,98,18161
1816.65,98,18161
1817.16,99,18161
1817.67,99,18161
1818.18,100,18161
1818.68,100,18161
1819.19,99,18161
1819.70,100,18161
1820.22,100,18161
1820.72,99,18161
1821.23,99,18161
1821.74,99,18161
1822.26,99,18161
1822.77,99,18161
1823.28,99,18161
1823.78,98,18161
1824.29,99,18161
1824.80,99,18161
1825.31,98,18161
1825.83,99,18161
1826.34,99,18161
1826.84,98,18161
1827.35,99,18161
1827.85,99,18161
1828.37,99,18161
1828.87,98,18161
1829.38,99,18161
1829.89,100,18161
1830.40,100,18161
1830.91,99,18161
1831.42,100,18161
1831.92,99,18161
1832.43,99,18161
1832.94,99,18161
1833.45,99,18161
1833.95,99,18161
1834.47,99,18161
1834.99,99,18161
1835.49,99,18161
1836.01,99,18161
1836.52,99,18161
1837.02,98,18161
1837.53,99,18161
1838.03,99,18161
1838.54,98,18161
1839.06,99,18161
1839.57,98,18161
1840.08,98,18161
1840.59,100,18161
1841.10,100,18169
1841.61,99,18169
1842.12,98,18168
1842.63,99,18168
1843.15,100,18168
1843.66,100,18168
1844.16,99,18168
1844.67,99,18168
1845.17,99,18164
1845.68,99,18168
1846.19,98,18168
1846.70,99,18168
1847.21,99,18168
1847.72,99,18168
1848.23,99,18168
1848.74,99,18164
1849.24,99,18164
1849.75,99,18164
1850.26,99,18164
1850.77,98,18164
1851.27,99,18161
1851.78,98,18161
1852.29,98,18161
1852.81,99,18161
1853.32,98,18161
1853.84,100,18161
1854.34,99,18161
1854.85,99,18161
1855.35,99,18161
1855.86,99,18161
1856.36,99,18161
1856.87,98,18161
1857.37,99,18161
1857.89,99,18161
1858.39,99,18161
1858.90,99,18161
1859.40,99,18161
1859.91,99,18161
1860.43,99,18161
1860.93,99,18161
1861.44,99,18161
1861.95,99,18161
1862.45,98,18161
1862.96,99,18161
1863.48,98,18161
1863.99,100,18161
1864.50,100,18161
1865.01,99,18161
1865.52,98,18161
1866.04,99,18161
1866.54,100,18165
1867.04,99,18166
1867.56,99,18166
1868.07,99,18166
1868.58,99,18166
1869.09,99,18166
1869.60,98,18166
1870.11,99,18166
1870.62,99,18166
1871.13,99,18166
1871.64,98,18166
1872.15,99,18166
1872.65,99,18166
1873.16,99,18161
1873.68,99,18161
1874.18,99,18161
1874.70,98,18161
1875.21,99,18161
1875.71,98,18161
1876.23,100,18161
1876.74,99,18161
1877.24,99,18161
1877.75,99,18161
1878.26,100,18161
1878.77,99,18161
1879.27,99,18161
1879.78,98,18169
1880.30,99,18169
1880.81,99,18169
1881.32,99,18169
1881.83,99,18161
1882.34,99,18161
1882.85,99,18161
1883.35,99,18161
1883.86,99,18161
1884.37,99,18161
1884.88,99,18161
1885.40,98,18161
1885.91,99,18161
1886.41,99,18161
1886.93,99,18161
1887.44,99,18161
1887.95,99,18161
1888.45,100,18161
1888.96,99,18161
1889.46,100,18161
1889.97,99,18161
1890.47,99,18161
1890.99,99,18161
1891.49,99,18161
1892.00,99,18161
1892.50,99,18161
1893.02,99,18161
1893.52,99,18161
1894.03,98,18161
1894.53,99,18161
1895.04,99,18161
1895.56,99,18161
1896.06,98,18161
1896.58,99,18161
1897.09,97,18161
1897.61,99,18161
1898.12,98,18161
1898.63,98,18161
1899.14,98,18161
1899.64,100,18161
1900.15,100,18161
1900.65,99,18161
1901.17,100,18161
1901.67,99,18161
1902.18,99,18161
1902.69,99,18161
1903.20,99,18161
1903.72,99,18161
1904.23,99,18161
1904.73,99,18161
1905.24,99,18161
1905.75,99,18161
1906.26,99,18161
1906.77,98,18161
1907.29,98,18161
1907.80,99,18161
1908.31,98,18161
1908.82,99,18161
1909.33,98,18161
1909.83,99,18161
1910.34,98,18161
1910.84,98,18161
1911.36,99,18161
1911.86,99,18161
1912.37,98,18161
1912.88,100,18161
1913.39,99,18161
1913.90,100,18161
1914.41,99,18161
1914.91,99,18161
1915.42,99,18161
1915.92,99,18161
1916.43,99,18161
1916.94,99,18161
1917.45,99,18161
1917.95,99,18161
1918.47,99,18161
1918.98,99,18161
1919.49,99,18161
1919.99,99,18161
1920.50,99,18161
1921.00,99,18161
1921.52,99,18161
1922.02,98,18161
1922.53,99,18161
1923.04,99,18161
1923.55,99,18161
1924.05,100,18161
1924.57,99,18161
1925.08,100,18161
1925.59,99,18161
1926.09,99,18161
1926.61,99,18161
1927.11,99,18161
1927.62,98,18166
1928.13,99,18166
1928.64,99,18166
1929.16,99,18166
1929.67,98,18166
1930.19,99,18166
1930.69,99,18166
1931.19,99,18166
1931.70,98,18166
1932.21,99,18166
1932.72,99,18166
1933.22,99,18162
1933.73,99,18162
1934.25,99,18162
1934.76,99,18162
1935.27,99,18162
1935.78,100,18162
1936.28,100,18162
1936.79,97,18162
1937.29,100,18162
1937.80,100,18162
1938.31,99,18162
1938.82,99,18162
1939.34,99,18162
1939.85,99,18169
1940.36,99,18169
1940.87,99,18169
1941.37,98,18169
1941.88,99,18161
1942.39,99,18161
1942.90,99,18161
1943.40,98,18161
1943.91,99,18161
1944.41,99,18161
1944.92,99,18161
1945.43,98,18161
1945.94,99,18161
1946.44,98,18161
1946.96,100,18161
1947.47,100,18161
1947.98,99,18161
1948.48,98,18161
1948.99,99,18161
1949.50,100,18161
1950.00,99,18161
1950.50,99,18161
1951.02,99,18161
1951.53,99,18161
1952.04,99,18161
1952.56,98,18161
1953.07,99,18161
1953.59,99,18161
1954.09,99,18161
1954.60,98,18161
1955.11,99,18161
1955.63,99,18161
1956.14,99,18161
1956.65,99,18161
1957.15,99,18161
1957.67,99,18161
1958.17,98,18161
1958.68,99,18161
1959.20,100,18161
1959.71,100,18161
1960.21,99,18161
1960.72,100,18161
1961.23,99,18161
1961.74,100,18161
1962.25,99,18161
1962.76,99,18161
1963.26,99,18161
1963.77,99,18161
1964.27,99,18161
1964.79,99,18161
1965.30,99,18161
1965.81,99,18161
1966.31,98,18161
1966.82,99,18161
1967.33,99,18161
1967.84,99,18161
1968.34,98,18161
1968.85,99,18161
1969.36,97,18161
1969.87,99,18161
1970.37,98,18161
1970.89,98,18161
1971.39,100,18161
1971.90,100,18161
1972.40,99,18161
1972.91,100,18161
1973.43,99,18161
1973.94,100,18161
1974.46,99,18161
1974.97,99,18161
1975.47,99,18161
1975.98,98,18161
1976.49,99,18161
1977.00,99,18161
1977.51,99,18161
1978.02,99,18161
1978.52,99,18161
1979.04,99,18161
1979.54,98,18161
1980.05,99,18161
1980.55,99,18161
1981.06,99,18161
1981.57,99,18161
1982.08,99,18161
1982.58,98,18161
1983.09,100,18161
1983.60,100,18161
1984.11,99,18161
1984.63,100,18161
1985.14,100,18161
1985.64,99,18161
1986.15,99,18161
1986.65,99,18161
1987.16,99,18161
1987.68,99,18161
1988.19,99,18161
1988.70,99,18161
1989.21,99,18161
1989.72,99,18161
1990.23,99,18161
1990.74,99,18161
1991.25,98,18161
1991.76,99,18161
1992.27,99,18161
1992.77,99,18161
1993.28,98,18161
1993.78,99,18161
1994.29,99,18161
1994.81,98,18161
1995.32,99,18161
1995.83,98,18161
1996.34,100,18161
1996.85,100,18161
1997.36,99,18161
1997.88,100,18161
1998.39,99,18161
1998.89,99,18161
1999.40,99,18161
1999.92,99,18161
2000.43,99,18161
2000.93,99,18161
2001.45,98,18161
2001.95,99,18161
2002.46,98,18161
2002.97,99,18161
2003.49,98,18161
2003.99,98,18161
2004.50,99,18161
2005.01,98,18161
2005.52,98,18161
2006.04,99,18161
2006.55,99,18161
2007.06,98,18161
2007.58,100,18161
2008.08,99,18161
2008.59,99,18161
2009.09,99,18161
2009.60,99,18161
2010.10,99,18161
2010.61,99,18161
2011.11,99,18161
2011.63,99,18161
2012.13,99,18161
2012.64,99,18161
2013.15,99,18161
2013.66,99,18161
2014.17,99,18161
2014.68,99,18161
2015.18,99,18161
2015.69,99,18161
2016.20,98,18161
2016.71,99,18161
2017.22,99,18161
2017.73,97,18161
2018.25,99,18161
2018.77,99,18161
2019.28,99,18161
2019.79,100,18161
2020.30,99,18161
2020.82,99,18161
2021.33,99,18161
2021.83,99,18161
2022.34,99,18161
2022.84,99,18161
2023.36,99,18161
2023.87,99,18161
2024.38,99,18161
2024.90,99,18161
2025.41,99,18161
2025.91,98,18161
2026.42,98,18161
2026.93,99,18161
2027.44,98,18161
2027.95,99,18161
2028.47,98,18161
2028.97,98,18161
2029.48,98,18161
2029.98,99,18161
2030.49,99,18161
2031.00,100,18161
2031.51,99,18161
2032.02,99,18161
2032.53,100,18161
2033.03,99,18161
2033.54,99,18161
2034.06,99,18161
2034.57,99,18161
2035.07,99,18161
2035.58,98,18161
2036.10,99,18161
2036.61,99,18161
2037.12,99,18161
2037.63,97,18161
2038.15,99,18161
2038.66,99,18161
2039.16,98,18161
2039.67,99,18161
2040.18,98,18161
2040.69,98,18161
2041.19,99,18161
2041.70,100,18161
2042.22,99,18161
2042.72,100,18161
2043.24,99,18161
2043.75,99,18161
2044.26,100,18161
2044.78,99,18161
2045.28,99,18161
2045.79,99,18161
2046.29,99,18161
2046.80,98,18161
2047.31,98,18161
2047.82,99,18161
2048.33,99,18161
2048.84,99,18161
2049.35,98,18161
2049.86,99,18161
2050.38,98,18161
2050.89,98,18161
2051.39,99,18161
2051.91,97,18161
2052.41,97,18161
2052.92,98,18161
2053.43,99,18161
2053.95,100,18161
2054.45,99,18161
2054.96,99,18161
2055.46,100,18161
2055.97,99,18161
2056.47,99,18161
2056.98,99,18161
2057.49,99,18161
2058.00,98,18161
2058.50,98,18161
2059.01,99,18161
2059.52,99,18161
2060.03,98,18161
2060.55,98,18161
2061.06,99,18161
2061.57,99,18161
2062.08,98,18161
2062.59,99,18161
2063.11,99,18161
2063.62,98,18161
2064.13,98,18161
2064.65,99,18161
2065.16,99,18161
2065.67,100,18161
2066.19,99,18161
2066.70,99,18161
2067.21,99,18161
2067.71,99,18161
2068.22,99,18161
2068.72,98,18161
2069.23,98,18161
2069.73,99,18161
2070.24,99,18161
2070.76,98,18161
2071.27,99,18161
2071.77,98,18161
2072.28,99,18161
2072.80,99,18161
2073.31,99,18161
2073.81,99,18161
2074.32,98,18161
2074.82,99,18161
2075.33,99,18161
2075.83,100,18161
2076.34,99,18161
2076.84,100,18161
2077.35,99,18161
2077.86,100,18161
2078.37,99,18161
2078.87,99,18161
2079.38,99,18161
2079.88,99,18161
2080.40,99,18161
2080.90,99,18161
2081.41,98,18161
2081.93,98,18161
2082.44,99,18161
2082.95,98,18161
2083.45,98,18161
2083.96,99,18161
2084.48,99,18161
2084.99,99,18161
2085.49,99,18161
2086.00,99,18161
2086.52,98,18161
2087.03,100,18161
2087.53,100,18161
2088.04,98,18161
2088.55,100,18161
2089.05,100,18161
2089.57,98,18161
2090.08,99,18161
2090.58,99,18161
2091.09,99,18161
2091.60,98,18161
2092.11,100,18161
2092.62,99,18161
2093.14,99,18161
2093.64,99,18161
2094.15,99,18161
2094.66,98,18161
2095.17,99,18161
2095.67,98,18161
2096.19,99,18161
2096.70,98,18161
2097.21,98,18161
2097.72,98,18161
2098.23,97,18161
2098.74,100,18161
2099.25,100,18161
2099.75,99,18161
2100.27,100,18161
2100.78,99,18161
2101.29,100,18161
2101.79,99,18161
2102.31,99,18161
2102.81,99,18161
2103.32,99,18161
2103.84,98,18161
2104.35,99,18161
2104.87,99,18161
2105.38,99,18161
2105.88,98,18161
2106.39,99,18161
2106.89,98,18161
2107.41,99,18161
2107.92,99,18161
2108.43,99,18161
2108.93,99,18161
2109.44,99,18161
2109.94,98,18161
2110.45,100,18161
2110.95,100,18161
2111.46,99,18161
2111.97,100,18161
2112.48,100,18161
2112.99,99,18161
2113.50,99,18161
2114.02,99,18161
2114.53,98,18161
2115.03,99,18161
2115.54,99,18161
2116.04,99,18161
2116.55,99,18161
2117.05,99,18161
2117.57,98,18161
2118.07,99,18161
2118.58,98,18161
2119.08,99,18161
2119.59,98,18161
2120.10,98,18161
2120.61,99,18161
2121.13,98,18161
2121.64,97,18161
2122.15,99,18161
2122.67,99,18161
2123.17,99,18161
2123.68,100,18161
2124.19,99,18161
2124.70,99,18161
2125.22,100,18161
2125.73,99,18161
2126.23,98,18161
2126.74,99,18161
2127.25,99,18161
2127.76,99,18161
2128.27,98,18161
2128.78,99,18161
2129.28,99,18161
2129.79,98,18161
2130.29,98,18161
2130.80,99,18161
2131.30,98,18161
2131.81,99,18161
2132.32,98,18161
2132.84,98,18161
2133.34,99,18161
2133.84,99,18161
2134.35,98,18161
2134.86,100,18161
2135.37,99,18161
2135.88,99,18161
2136.40,99,18161
2136.91,99,18161
2137.42,99,18161
2137.93,99,18161
2138.43,98,18161
2138.95,99,18161
2139.46,99,18161
2139.97,99,18161
2140.48,99,18161
2140.99,98,18161
2141.50,99,18161
2142.01,98,18161
2142.51,98,18161
2143.02,99,18161
2143.52,98,18161
2144.04,98,18161
2144.55,98,18161
2145.06,99,18161
2145.56,98,18161
2146.07,100,18161
2146.58,99,18161
2147.10,99,18161
2147.61,100,18161
2148.11,99,18161
2148.62,99,18161
2149.13,99,18161
2149.65,98,18161
2150.15,99,18161
2150.66,99,18161
2151.16,99,18161
2151.67,98,18161
2152.18,99,18161
2152.69,99,18161
2153.19,99,18161
2153.70,99,18161
2154.20,98,18161
2154.71,99,18161
2155.21,99,18161
2155.72,98,18161
2156.23,98,18161
2156.74,99,18161
2157.26,98,18161
2157.77,100,18161
2158.29,99,18161
2158.80,99,18161
2159.31,99,18161
2159.82,99,18161
2160.32,99,18161
2160.83,99,18161
2161.33,98,18161
2161.84,99,18161
2162.36,99,18161
2162.87,99,18161
2163.37,99,18161
2163.88,99,18161
2164.38,99,18161
2164.89,99,18161
2165.39,98,18161
2165.90,98,18161
2166.40,99,18161
2166.91,98,18161
2167.42,98,18161
2167.93,99,18161
2168.44,99,18161
2168.95,99,18161
2169.45,100,18161
2169.96,99,18161
2170.47,99,18161
2170.98,99,18161
2171.49,99,18161
2172.00,99,18161
2172.51,98,18161
2173.02,99,18161
2173.54,99,18161
2174.04,99,18161
2174.54,98,18161
2175.05,99,18161
2175.56,99,18161
2176.07,99,18161
2176.59,98,18161
2177.10,99,18161
2177.61,98,18161
2178.12,99,18161
2178.64,97,18161
2179.15,98,18161
2179.66,99,18169
2180.17,99,18171
2180.69,100,18173
2181.20,99,18175
2181.70,99,18176
2182.22,99,18176
2182.72,99,18162
2183.23,99,18162
2183.74,99,18162
2184.25,98,18162
2184.76,99,18162
2185.27,99,18162
2185.78,99,18162
2186.29,99,18162
2186.80,99,18162
2187.31,98,18162
2187.81,99,18162
2188.32,99,18162
2188.83,98,18162
2189.34,99,18162
2189.85,99,18162
2190.36,98,18162
2190.86,99,18162
2191.37,99,18162
2191.88,98,18162
2192.39,100,18162
2192.89,99,18162
2193.40,99,18162
2193.90,99,18162
2194.42,99,18162
2194.92,99,18162
2195.43,99,18162
2195.93,98,18162
2196.44,99,18162
2196.95,99,18162
2197.46,98,18162
2197.97,99,18162
2198.49,99,18162
2199.00,99,18162
2199.51,99,18162
2200.02,98,18162
2200.53,99,18162
2201.03,99,18162
2201.54,99,18162
2202.04,98,18162
2202.55,99,18162
2203.06,98,18162
2203.57,100,18162
2204.07,100,18162
2204.58,99,18162
2205.08,99,18162
2205.59,99,18162
2206.09,99,18162
2206.61,99,18162
2207.12,99,18162
2207.63,99,18162
2208.15,99,18162
2208.66,99,18162
2209.16,98,18162
2209.67,99,18162
2210.17,98,18162
2210.68,98,18162
2211.20,98,18162
2211.71,98,18162
2212.21,99,18162
2212.72,99,18162
2213.24,98,18162
2213.75,99,18162
2214.25,99,18162
2214.76,98,18162
2215.26,100,18162
2215.77,99,18162
2216.27,99,18162
2216.79,99,18162
2217.29,99,18162
2217.80,99,18162
2218.30,99,18162
2218.81,99,18162
2219.32,98,18162
2219.83,98,18162
2220.33,99,18162
2220.84,99,18162
2221.35,99,18162
2221.86,99,18162
2222.37,98,18162
2222.89,98,18162
2223.39,99,18162
2223.89,98,18162
2224.40,98,18162
2224.90,99,18162
2225.41,99,18162
2225.93,100,18162
2226.44,99,18162
2226.94,100,18162
2227.45,99,18162
2227.97,99,18162
2228.48,99,18162
2228.98,99,18162
2229.49,99,18162
2229.99,98,18162
2230.50,99,18162
2231.01,99,18162
