# source=flyvis 1.2.0 : connectome/fib25-fib19_v2.2.json; json_sha256=bfbb0766251ff09e22723d0ebbf7b14793e70b3ae8ad0eea64eac9d28223351a; compiled=FLYVIS_ROOT_DIR/connectome/ConnectomeFromAvgFilters_0000 (extent 15, n_syn_fill 1); script=results/genome/bank/extract_bank.py sha256=eea3815e8b0b79290d77b22dc3a5085bd8f3ee8ed4299ea1d449bc02b475f4c6; see bank.meta.json
pair_birth_id,src,tar,du,dv,n_syn,n_syn_json,sign,provenance,json_index,json_offset_order
89a6f3630971,Mi1,T4c,3,-2,0.943398118019104,0.9433981198882143,1,in_json,199,12
89a6f3630971,Mi1,T4c,-4,2,1.2129404544830322,1.2129404398562755,1,in_json,199,13
89a6f3630971,Mi1,T4c,-3,2,1.0,,1,hull_filled,199,
89a6f3630971,Mi1,T4c,-2,2,1.0,,1,hull_filled,199,
89a6f3630971,Mi1,T4c,-1,2,1.0,,1,hull_filled,199,
89a6f3630971,Mi1,T4c,2,-1,1.0,,1,hull_filled,199,
59b4e88f05dd,Mi1,T4d,-1,0,5.828821182250977,5.82882112662677,1,in_json,200,0
59b4e88f05dd,Mi1,T4d,1,1,4.035337924957275,4.0353377030493025,1,in_json,200,1
59b4e88f05dd,Mi1,T4d,0,1,3.7831292152404785,3.783129096608721,1,in_json,200,2
59b4e88f05dd,Mi1,T4d,-1,1,5.268357753753662,5.2683575567588115,1,in_json,200,3
59b4e88f05dd,Mi1,T4d,1,0,2.8583641052246094,2.8583642063265895,1,in_json,200,4
59b4e88f05dd,Mi1,T4d,0,-1,6.053006649017334,6.053006554573954,1,in_json,200,5
59b4e88f05dd,Mi1,T4d,1,-1,5.044172286987305,5.044172128811628,1,in_json,200,6
59b4e88f05dd,Mi1,T4d,0,0,26.12881088256836,26.128811627244232,1,in_json,200,7
cf4a8e87b9c8,Mi1,Tm1,0,0,4.42307710647583,4.423076923076923,1,in_json,201,0
3547760e706b,Mi1,Tm3,-1,0,2.866666555404663,2.8666666666666667,1,in_json,202,0
3547760e706b,Mi1,Tm3,0,1,7.0,7,1,in_json,202,1
3547760e706b,Mi1,Tm3,-1,1,6.5625,6.5625,1,in_json,202,2
3547760e706b,Mi1,Tm3,-1,-1,1.2000000476837158,1.2,1,in_json,202,3
3547760e706b,Mi1,Tm3,-1,2,2.461538553237915,2.4615384615384617,1,in_json,202,4
3547760e706b,Mi1,Tm3,1,0,4.0,4,1,in_json,202,5
3547760e706b,Mi1,Tm3,0,-1,3.9285714626312256,3.9285714285714284,1,in_json,202,6
3547760e706b,Mi1,Tm3,1,-1,3.9166667461395264,3.9166666666666665,1,in_json,202,7
3547760e706b,Mi1,Tm3,0,0,7.625,7.625,1,in_json,202,8
f53f96367a07,Mi1,Tm20,0,0,2.200000047683716,2.2,1,in_json,203,0
c8ae9bc6c400,Mi1,TmY3,-1,0,4.142857074737549,4.142857142857143,1,in_json,204,0
c8ae9bc6c400,Mi1,TmY3,0,1,2.6666667461395264,2.6666666666666665,1,in_json,204,1
c8ae9bc6c400,Mi1,TmY3,-1,1,3.5714285373687744,3.5714285714285716,1,in_json,204,2
c8ae9bc6c400,Mi1,TmY3,1,0,3.5,3.5,1,in_json,204,3
c8ae9bc6c400,Mi1,TmY3,0,-1,2.0,2,1,in_json,204,4
c8ae9bc6c400,Mi1,TmY3,1,-1,1.2000000476837158,1.2,1,in_json,204,5
c8ae9bc6c400,Mi1,TmY3,0,0,6.285714149475098,6.285714285714286,1,in_json,204,6
c8ae9bc6c400,Mi1,TmY3,2,-1,1.625,1.625,1,in_json,204,7
fec8451a28aa,Mi1,TmY9,0,1,1.25,1.25,1,in_json,205,0
fec8451a28aa,Mi1,TmY9,0,0,1.1428571939468384,1.1428571428571428,1,in_json,205,1
4b4af59ed8d6,Mi1,TmY13,-1,0,1.3333333730697632,1.3333333333333333,1,in_json,206,0
e7a620258947,Mi1,TmY14,-1,1,1.600000023841858,1.6,1,in_json,207,0
e7a620258947,Mi1,TmY14,1,0,1.5,1.5,1,in_json,207,1
e7a620258947,Mi1,TmY14,0,0,1.8333333730697632,1.8333333333333333,1,in_json,207,2
2f295d765e3c,Mi1,TmY15,-1,0,1.0,1,1,in_json,208,0
2f295d765e3c,Mi1,TmY15,0,1,2.0,2,1,in_json,208,1
2f295d765e3c,Mi1,TmY15,-1,1,1.5,1.5,1,in_json,208,2
2f295d765e3c,Mi1,TmY15,-1,2,2.3333332538604736,2.3333333333333335,1,in_json,208,3
2f295d765e3c,Mi1,TmY15,1,0,1.5,1.5,1,in_json,208,4
2f295d765e3c,Mi1,TmY15,1,-1,1.25,1.25,1,in_json,208,5
2f295d765e3c,Mi1,TmY15,0,0,1.25,1.25,1,in_json,208,6
2f295d765e3c,Mi1,TmY15,3,-4,1.3333333730697632,1.3333333333333333,1,in_json,208,7
2f295d765e3c,Mi1,TmY15,2,0,1.0,1,1,in_json,208,8
2f295d765e3c,Mi1,TmY15,0,-1,1.0,,1,hull_filled,208,
2f295d765e3c,Mi1,TmY15,1,-2,1.0,,1,hull_filled,208,
2f295d765e3c,Mi1,TmY15,2,-3,1.0,,1,hull_filled,208,
2f295d765e3c,Mi1,TmY15,2,-2,1.0,,1,hull_filled,208,
2f295d765e3c,Mi1,TmY15,2,-1,1.0,,1,hull_filled,208,
d7e6d77e4c85,Mi1,TmY18,-1,0,4.0,4,1,in_json,209,0
d7e6d77e4c85,Mi1,TmY18,0,1,4.0,4,1,in_json,209,1
d7e6d77e4c85,Mi1,TmY18,-1,1,5.545454502105713,5.545454545454546,1,in_json,209,2
d7e6d77e4c85,Mi1,TmY18,2,-3,1.0,1,1,in_json,209,3
d7e6d77e4c85,Mi1,TmY18,-1,-1,2.25,2.25,1,in_json,209,4
d7e6d77e4c85,Mi1,TmY18,2,-1,1.5,1.5,1,in_json,209,5
d7e6d77e4c85,Mi1,TmY18,1,0,5.0,5,1,in_json,209,6
d7e6d77e4c85,Mi1,TmY18,0,-1,3.5,3.5,1,in_json,209,7
d7e6d77e4c85,Mi1,TmY18,0,-2,1.75,1.75,1,in_json,209,8
d7e6d77e4c85,Mi1,TmY18,1,-2,2.125,2.125,1,in_json,209,9
d7e6d77e4c85,Mi1,TmY18,1,-1,1.899999976158142,1.9,1,in_json,209,10
d7e6d77e4c85,Mi1,TmY18,-2,3,1.1428571939468384,1.1428571428571428,1,in_json,209,11
d7e6d77e4c85,Mi1,TmY18,0,0,12.615385055541992,12.615384615384615,1,in_json,209,12
d7e6d77e4c85,Mi1,TmY18,2,0,1.2000000476837158,1.2,1,in_json,209,13
d7e6d77e4c85,Mi1,TmY18,-1,2,1.0,,1,hull_filled,209,
d7e6d77e4c85,Mi1,TmY18,2,-2,1.0,,1,hull_filled,209,
820c724ca803,Mi2,Mi1,1,-1,1.3333333730697632,1.3333333333333333,-1,in_json,210,0
820c724ca803,Mi2,Mi1,0,0,1.1666666269302368,1.1666666666666667,-1,in_json,210,1
c02f1badc4df,Mi2,T2,-1,0,1.0,1,-1,in_json,211,0
c02f1badc4df,Mi2,T2,0,1,4.5,4.5,-1,in_json,211,1
c02f1badc4df,Mi2,T2,-1,1,2.5,2.5,-1,in_json,211,2
c02f1badc4df,Mi2,T2,-1,2,1.25,1.25,-1,in_json,211,3
c02f1badc4df,Mi2,T2,1,0,1.25,1.25,-1,in_json,211,4
c02f1badc4df,Mi2,T2,0,0,5.199999809265137,5.2,-1,in_json,211,5
01a95261d9a8,Mi2,T2a,0,1,3.1666667461395264,3.1666666666666665,-1,in_json,212,0
01a95261d9a8,Mi2,T2a,1,0,1.3333333730697632,1.3333333333333333,-1,in_json,212,1
01a95261d9a8,Mi2,T2a,0,0,1.4285714626312256,1.4285714285714286,-1,in_json,212,2
b8846fb4fca6,Mi2,T3,1,0,1.7999999523162842,1.8,-1,in_json,213,0
b8846fb4fca6,Mi2,T3,0,-1,1.25,1.25,-1,in_json,213,1
b8846fb4fca6,Mi2,T3,1,-1,1.0,1,-1,in_json,213,2
b8846fb4fca6,Mi2,T3,0,0,3.8333332538604736,3.8333333333333335,-1,in_json,213,3
87be54aaa62d,Mi2,Tm1,0,1,1.2000000476837158,1.2,-1,in_json,214,0
87be54aaa62d,Mi2,Tm1,0,-1,1.0,1,-1,in_json,214,1
8774e8f922e7,Mi2,TmY18,0,1,1.0,1,-1,in_json,215,0
8774e8f922e7,Mi2,TmY18,1,-2,1.6666666269302368,1.6666666666666667,-1,in_json,215,1
8774e8f922e7,Mi2,TmY18,0,0,1.8333333730697632,1.8333333333333333,-1,in_json,215,2
f6cc823ad698,Mi3,T2,0,1,1.0,1,-1,in_json,216,0
f85e860b5125,Mi3,Tm5b,1,1,2.3333332538604736,2.3333333333333335,-1,in_json,217,0
1678b105e123,Mi4,L2,0,0,5.4285712242126465,5.428571428571429,-1,in_json,218,0
5a3bff8b2c7c,Mi4,C3,0,0,1.2400000095367432,1.24,-1,in_json,219,0
3b381ab94104,Mi4,Mi1,0,0,3.9166667461395264,3.9166666666666665,-1,in_json,220,0
dd8c26c3a3de,Mi4,Mi4,0,1,1.6842105388641357,1.6842105263157894,-1,in_json,221,0
dd8c26c3a3de,Mi4,Mi4,-1,1,1.4500000476837158,1.45,-1,in_json,221,1
dd8c26c3a3de,Mi4,Mi4,0,-1,1.9473683834075928,1.9473684210526316,-1,in_json,221,2
dd8c26c3a3de,Mi4,Mi4,1,-1,1.5499999523162842,1.55,-1,in_json,221,3
dd8c26c3a3de,Mi4,Mi4,0,0,1.0,,-1,hull_filled,221,
06b18a5f98c7,Mi4,Mi9,0,0,42.5,42.5,-1,in_json,222,0
ac5f2973cea2,Mi4,T1,0,0,1.0,1,-1,in_json,223,0
f2c67519a50b,Mi4,T4a,1,1,1.3533281087875366,1.3533281575613942,-1,in_json,224,0
f2c67519a50b,Mi4,T4a,0,1,3.5671966075897217,3.567196502267805,-1,in_json,224,1
f2c67519a50b,Mi4,T4a,-1,1,7.823928356170654,7.82392841090181,-1,in_json,224,2
f2c67519a50b,Mi4,T4a,0,4,0.8458300828933716,0.8458300984758713,-1,in_json,224,3
f2c67519a50b,Mi4,T4a,1,4,1.4097168445587158,1.409716830793119,-1,in_json,224,4
f2c67519a50b,Mi4,T4a,0,2,1.0,,-1,hull_filled,224,
f2c67519a50b,Mi4,T4a,0,3,1.0,,-1,hull_filled,224,
f2c67519a50b,Mi4,T4a,1,2,1.0,,-1,hull_filled,224,
f2c67519a50b,Mi4,T4a,1,3,1.0,,-1,hull_filled,224,
9bdd07be22d8,Mi4,T4b,-1,0,1.399999976158142,1.4,-1,in_json,225,0
9bdd07be22d8,Mi4,T4b,1,0,1.25,1.25,-1,in_json,225,1
9bdd07be22d8,Mi4,T4b,0,-1,6.090909004211426,6.090909090909091,-1,in_json,225,2
9bdd07be22d8,Mi4,T4b,1,-1,5.75,5.75,-1,in_json,225,3
9bdd07be22d8,Mi4,T4b,0,0,1.3636363744735718,1.3636363636363635,-1,in_json,225,4
05d1470a4198,Mi4,T4c,1,1,1.2000000476837158,1.2,-1,in_json,226,0
05d1470a4198,Mi4,T4c,2,-1,1.399999976158142,1.4,-1,in_json,226,1
05d1470a4198,Mi4,T4c,1,0,3.375,3.375,-1,in_json,226,2
05d1470a4198,Mi4,T4c,1,-1,3.777777671813965,3.7777777777777777,-1,in_json,226,3
05d1470a4198,Mi4,T4c,0,0,1.9166666269302368,1.9166666666666667,-1,in_json,226,4
0d18a9aba7ce,Mi4,T4d,-1,0,6.111111164093018,6.111111111111111,-1,in_json,227,0
0d18a9aba7ce,Mi4,T4d,1,1,1.25,1.25,-1,in_json,227,1
0d18a9aba7ce,Mi4,T4d,1,0,1.3333333730697632,1.3333333333333333,-1,in_json,227,2
0d18a9aba7ce,Mi4,T4d,0,-1,1.2222222089767456,1.2222222222222223,-1,in_json,227,3
0d18a9aba7ce,Mi4,T4d,0,0,1.0,,-1,hull_filled,227,
2effd9780a37,Mi4,Tm1,0,0,5.5217390060424805,5.521739130434782,-1,in_json,228,0
be512d5757cd,Mi4,Tm2,0,0,5.416666507720947,5.416666666666667,-1,in_json,229,0
876652e8c7ce,Mi4,Tm5Y,0,0,2.375,2.375,-1,in_json,230,0
2d3ec45de424,Mi4,Tm5a,1,0,1.0,1,-1,in_json,231,0
2d3ec45de424,Mi4,Tm5a,0,-1,1.25,1.25,-1,in_json,231,1
2d3ec45de424,Mi4,Tm5a,0,0,1.0,1,-1,in_json,231,2
6fbbb7e6c782,Mi4,Tm5b,0,0,1.3333333730697632,1.3333333333333333,-1,in_json,232,0
69ffb269d406,Mi4,Tm5c,0,0,1.25,1.25,-1,in_json,233,0
a61b7496264d,Mi4,Tm9,0,0,10.666666984558105,10.666666666666666,-1,in_json,234,0
d68ee223d041,Mi4,Tm16,-1,0,3.5714285373687744,3.5714285714285716,-1,in_json,235,0
d68ee223d041,Mi4,Tm16,1,1,1.3333333730697632,1.3333333333333333,-1,in_json,235,1
d68ee223d041,Mi4,Tm16,0,1,4.0,4,-1,in_json,235,2
d68ee223d041,Mi4,Tm16,-1,1,1.8571428060531616,1.8571428571428572,-1,in_json,235,3
d68ee223d041,Mi4,Tm16,-2,1,1.25,1.25,-1,in_json,235,4
d68ee223d041,Mi4,Tm16,-1,-1,1.600000023841858,1.6,-1,in_json,235,5
d68ee223d041,Mi4,Tm16,-1,2,2.0,2,-1,in_json,235,6
d68ee223d041,Mi4,Tm16,1,0,6.25,6.25,-1,in_json,235,7
d68ee223d041,Mi4,Tm16,0,-1,4.333333492279053,4.333333333333333,-1,in_json,235,8
d68ee223d041,Mi4,Tm16,0,2,1.25,1.25,-1,in_json,235,9
d68ee223d041,Mi4,Tm16,1,-1,7.333333492279053,7.333333333333333,-1,in_json,235,10
d68ee223d041,Mi4,Tm16,0,0,5.5,5.5,-1,in_json,235,11
1c69f1c8cd75,Mi4,Tm20,0,0,12.399999618530273,12.4,-1,in_json,236,0
01adba4597c9,Mi4,Tm28,0,0,1.2857142686843872,1.2857142857142858,-1,in_json,237,0
46c1632da491,Mi4,TmY3,-1,0,4.0,4,-1,in_json,238,0
46c1632da491,Mi4,TmY3,0,1,4.333333492279053,4.333333333333333,-1,in_json,238,1
46c1632da491,Mi4,TmY3,-1,1,6.0,6,-1,in_json,238,2
46c1632da491,Mi4,TmY3,-2,1,1.2000000476837158,1.2,-1,in_json,238,3
46c1632da491,Mi4,TmY3,1,0,3.75,3.75,-1,in_json,238,4
46c1632da491,Mi4,TmY3,0,-1,2.5,2.5,-1,in_json,238,5
46c1632da491,Mi4,TmY3,0,-2,1.3333333730697632,1.3333333333333333,-1,in_json,238,6
46c1632da491,Mi4,TmY3,1,-2,1.0,1,-1,in_json,238,7
46c1632da491,Mi4,TmY3,1,-1,4.25,4.25,-1,in_json,238,8
46c1632da491,Mi4,TmY3,0,0,11.0,11,-1,in_json,238,9
c16d6217273a,Mi4,TmY4,1,0,1.0,1,-1,in_json,239,0
c16d6217273a,Mi4,TmY4,0,-1,1.0,1,-1,in_json,239,1
c16d6217273a,Mi4,TmY4,1,-1,1.3333333730697632,1.3333333333333333,-1,in_json,239,2
37461dd82768,Mi4,TmY5a,0,1,1.5,1.5,-1,in_json,240,0
37461dd82768,Mi4,TmY5a,-1,1,1.4285714626312256,1.4285714285714286,-1,in_json,240,1
37461dd82768,Mi4,TmY5a,0,-1,2.3333332538604736,2.3333333333333335,-1,in_json,240,2
37461dd82768,Mi4,TmY5a,1,-1,3.4285714626312256,3.4285714285714284,-1,in_json,240,3
37461dd82768,Mi4,TmY5a,0,0,4.25,4.25,-1,in_json,240,4
b75a2afcca04,Mi4,TmY10,0,1,1.0,1,-1,in_json,241,0
b75a2afcca04,Mi4,TmY10,1,0,2.3333332538604736,2.3333333333333335,-1,in_json,241,1
b75a2afcca04,Mi4,TmY10,0,-1,1.75,1.75,-1,in_json,241,2
b75a2afcca04,Mi4,TmY10,1,-1,5.666666507720947,5.666666666666667,-1,in_json,241,3
b75a2afcca04,Mi4,TmY10,0,0,6.0,6,-1,in_json,241,4
1706b20010cf,Mi4,TmY13,-1,0,4.666666507720947,4.666666666666667,-1,in_json,242,0
1706b20010cf,Mi4,TmY13,0,1,2.75,2.75,-1,in_json,242,1
1706b20010cf,Mi4,TmY13,-1,1,1.75,1.75,-1,in_json,242,2
1706b20010cf,Mi4,TmY13,1,0,4.666666507720947,4.666666666666667,-1,in_json,242,3
1706b20010cf,Mi4,TmY13,0,-1,5.333333492279053,5.333333333333333,-1,in_json,242,4
1706b20010cf,Mi4,TmY13,1,-1,7.333333492279053,7.333333333333333,-1,in_json,242,5
1706b20010cf,Mi4,TmY13,0,0,9.0,9,-1,in_json,242,6
4bca1a3ea256,Mi4,TmY15,1,1,2.3333332538604736,2.3333333333333335,-1,in_json,243,0
4bca1a3ea256,Mi4,TmY15,0,1,1.75,1.75,-1,in_json,243,1
4bca1a3ea256,Mi4,TmY15,1,-1,1.399999976158142,1.4,-1,in_json,243,2
4bca1a3ea256,Mi4,TmY15,0,0,1.0,1,-1,in_json,243,3
4bca1a3ea256,Mi4,TmY15,1,0,1.0,,-1,hull_filled,243,
fba512ece01e,Mi4,TmY18,-1,0,1.7000000476837158,1.7,-1,in_json,244,0
fba512ece01e,Mi4,TmY18,-1,1,1.0555555820465088,1.0555555555555556,-1,in_json,244,1
fba512ece01e,Mi4,TmY18,2,-1,2.200000047683716,2.2,-1,in_json,244,2
fba512ece01e,Mi4,TmY18,1,0,3.555555582046509,3.5555555555555554,-1,in_json,244,3
fba512ece01e,Mi4,TmY18,0,-1,1.941176414489746,1.9411764705882353,-1,in_json,244,4
fba512ece01e,Mi4,TmY18,0,-2,1.076923131942749,1.0769230769230769,-1,in_json,244,5
fba512ece01e,Mi4,TmY18,1,-1,1.1111111640930176,1.1111111111111112,-1,in_json,244,6
fba512ece01e,Mi4,TmY18,1,-3,1.25,1.25,-1,in_json,244,7
fba512ece01e,Mi4,TmY18,0,0,2.384615421295166,2.3846153846153846,-1,in_json,244,8
fba512ece01e,Mi4,TmY18,1,-2,1.0,,-1,hull_filled,244,
19e45ee3340c,Mi9,L3,0,0,1.0,1,-1,in_json,245,0
a10d1433bba1,Mi9,Lawf1,-1,0,1.5714285373687744,1.5714285714285714,-1,in_json,246,0
a10d1433bba1,Mi9,Lawf1,0,1,1.0,1,-1,in_json,246,1
a10d1433bba1,Mi9,Lawf1,-1,1,1.4285714626312256,1.4285714285714286,-1,in_json,246,2
a10d1433bba1,Mi9,Lawf1,1,0,2.3333332538604736,2.3333333333333335,-1,in_json,246,3
a10d1433bba1,Mi9,Lawf1,0,-1,1.3333333730697632,1.3333333333333333,-1,in_json,246,4
a10d1433bba1,Mi9,Lawf1,0,0,2.1666667461395264,2.1666666666666665,-1,in_json,246,5
46ca6bd9cf0e,Mi9,C3,0,0,2.319999933242798,2.32,-1,in_json,247,0
e6e1d2979595,Mi9,CT1(M10),0,0,2.6458332538604736,2.6458333333333335,-1,in_json,248,0
eb2fb72ff645,Mi9,Mi1,0,0,3.799999952316284,3.8,-1,in_json,249,0
81b17a8eb7f1,Mi9,Mi4,0,0,25.08333396911621,25.083333333333332,-1,in_json,250,0
38bbbca85c95,Mi9,Mi10,-1,0,2.3333332538604736,2.3333333333333335,-1,in_json,251,0
38bbbca85c95,Mi9,Mi10,0,1,5.800000190734863,5.8,-1,in_json,251,1
38bbbca85c95,Mi9,Mi10,-1,1,5.0,5,-1,in_json,251,2
38bbbca85c95,Mi9,Mi10,-1,-1,1.600000023841858,1.6,-1,in_json,251,3
38bbbca85c95,Mi9,Mi10,1,0,4.333333492279053,4.333333333333333,-1,in_json,251,4
38bbbca85c95,Mi9,Mi10,0,-1,5.400000095367432,5.4,-1,in_json,251,5
38bbbca85c95,Mi9,Mi10,1,-1,3.1666667461395264,3.1666666666666665,-1,in_json,251,6
38bbbca85c95,Mi9,Mi10,0,0,7.599999904632568,7.6,-1,in_json,251,7
38bbbca85c95,Mi9,Mi10,2,-1,4.0,4,-1,in_json,251,8
f512c7317093,Mi9,Mi15,0,0,5.125,5.125,-1,in_json,252,0
0bcf1be5510f,Mi9,T2,0,1,1.100000023841858,1.1,-1,in_json,253,0
0bcf1be5510f,Mi9,T2,-1,1,1.3636363744735718,1.3636363636363635,-1,in_json,253,1
0bcf1be5510f,Mi9,T2,0,0,1.1818181276321411,1.1818181818181819,-1,in_json,253,2
2557d926b246,Mi9,T2a,1,-1,1.0,1,-1,in_json,254,0
d3b2ef2a67ea,Mi9,T4a,-1,0,1.0714285373687744,1.0714285714285714,-1,in_json,255,0
d3b2ef2a67ea,Mi9,T4a,0,1,1.6399999856948853,1.64,-1,in_json,255,1
d3b2ef2a67ea,Mi9,T4a,-1,1,1.923076868057251,1.9230769230769231,-1,in_json,255,2
d3b2ef2a67ea,Mi9,T4a,-1,-1,2.0,2,-1,in_json,255,3
d3b2ef2a67ea,Mi9,T4a,0,-1,5.125,5.125,-1,in_json,255,4
d3b2ef2a67ea,Mi9,T4a,0,-2,1.399999976158142,1.4,-1,in_json,255,5
d3b2ef2a67ea,Mi9,T4a,1,-2,2.5999999046325684,2.6,-1,in_json,255,6
d3b2ef2a67ea,Mi9,T4a,1,-1,2.2857143878936768,2.2857142857142856,-1,in_json,255,7
d3b2ef2a67ea,Mi9,T4a,0,0,1.7857142686843872,1.7857142857142858,-1,in_json,255,8
d3b2ef2a67ea,Mi9,T4a,2,2,2.3333332538604736,2.3333333333333335,-1,in_json,255,9
d3b2ef2a67ea,Mi9,T4a,-4,0,1.0,1,-1,in_json,255,10
d3b2ef2a67ea,Mi9,T4a,-3,0,1.0,,-1,hull_filled,255,
d3b2ef2a67ea,Mi9,T4a,-2,-1,1.0,,-1,hull_filled,255,
d3b2ef2a67ea,Mi9,T4a,-2,0,1.0,,-1,hull_filled,255,
d3b2ef2a67ea,Mi9,T4a,1,0,1.0,,-1,hull_filled,255,
d3b2ef2a67ea,Mi9,T4a,1,1,1.0,,-1,hull_filled,255,
0bc6080e9728,Mi9,T4b,0,1,6.666666507720947,6.666666666666667,-1,in_json,256,0
0bc6080e9728,Mi9,T4b,-1,1,8.199999809265137,8.2,-1,in_json,256,1
0bc6080e9728,Mi9,T4b,-1,2,3.857142925262451,3.857142857142857,-1,in_json,256,2
0bc6080e9728,Mi9,T4b,0,-1,1.3793103694915771,1.3793103448275863,-1,in_json,256,3
0bc6080e9728,Mi9,T4b,0,0,1.7586207389831543,1.7586206896551724,-1,in_json,256,4
26d017de79b6,Mi9,T4c,-1,0,7.199999809265137,7.2,-1,in_json,257,0
26d017de79b6,Mi9,T4c,-1,1,4.199999809265137,4.2,-1,in_json,257,1
26d017de79b6,Mi9,T4c,-2,1,2.5,2.5,-1,in_json,257,2
26d017de79b6,Mi9,T4c,0,-1,2.6666667461395264,2.6666666666666665,-1,in_json,257,3
26d017de79b6,Mi9,T4c,0,0,2.5862069129943848,2.586206896551724,-1,in_json,257,4
26d017de79b6,Mi9,T4c,-4,1,2.545454502105713,2.5454545454545454,-1,in_json,257,5
26d017de79b6,Mi9,T4c,-3,1,1.0,,-1,hull_filled,257,
26d017de79b6,Mi9,T4c,-2,0,1.0,,-1,hull_filled,257,
241fcecd0136,Mi9,T4d,-1,0,1.1111111640930176,1.1111111111111112,-1,in_json,258,0
241fcecd0136,Mi9,T4d,0,1,7.875,7.875,-1,in_json,258,1
241fcecd0136,Mi9,T4d,1,0,8.166666984558105,8.166666666666666,-1,in_json,258,2
241fcecd0136,Mi9,T4d,1,-1,2.857142925262451,2.857142857142857,-1,in_json,258,3
241fcecd0136,Mi9,T4d,0,0,2.142857074737549,2.142857142857143,-1,in_json,258,4
9cede825ccbc,Mi9,Tm1,0,0,20.79166603088379,20.791666666666668,-1,in_json,259,0
07dad267d8e4,Mi9,Tm2,0,0,7.769230842590332,7.769230769230769,-1,in_json,260,0
ace0166ccbeb,Mi9,Tm4,0,1,1.0526316165924072,1.0526315789473684,-1,in_json,261,0
ace0166ccbeb,Mi9,Tm4,-1,1,2.153846263885498,2.1538461538461537,-1,in_json,261,1
ace0166ccbeb,Mi9,Tm4,0,0,1.0,1,-1,in_json,261,2
2fd445138924,Mi9,Tm5a,0,0,1.4285714626312256,1.4285714285714286,-1,in_json,262,0
983abf34af6d,Mi9,Tm5b,0,0,1.2222222089767456,1.2222222222222223,-1,in_json,263,0
6c59caaf6d51,Mi9,Tm16,0,0,1.125,1.125,-1,in_json,264,0
78ccf8d2386b,Mi9,TmY3,-1,0,1.5714285373687744,1.5714285714285714,-1,in_json,265,0
78ccf8d2386b,Mi9,TmY3,0,1,1.8333333730697632,1.8333333333333333,-1,in_json,265,1
78ccf8d2386b,Mi9,TmY3,-1,1,2.142857074737549,2.142857142857143,-1,in_json,265,2
78ccf8d2386b,Mi9,TmY3,1,0,2.5,2.5,-1,in_json,265,3
78ccf8d2386b,Mi9,TmY3,0,-1,2.2857143878936768,2.2857142857142856,-1,in_json,265,4
78ccf8d2386b,Mi9,TmY3,1,-2,2.25,2.25,-1,in_json,265,5
78ccf8d2386b,Mi9,TmY3,1,-1,2.5999999046325684,2.6,-1,in_json,265,6
78ccf8d2386b,Mi9,TmY3,0,0,7.0,7,-1,in_json,265,7
78ccf8d2386b,Mi9,TmY3,2,-1,1.375,1.375,-1,in_json,265,8
7ae0d306276e,Mi9,TmY4,1,-2,1.0,1,-1,in_json,266,0
7ae0d306276e,Mi9,TmY4,1,-1,1.3333333730697632,1.3333333333333333,-1,in_json,266,1
a0e743250766,Mi9,TmY5a,0,0,1.0,1,-1,in_json,267,0
4fc9a9c2a453,Mi9,TmY13,-1,0,4.333333492279053,4.333333333333333,-1,in_json,268,0
4fc9a9c2a453,Mi9,TmY13,0,1,2.75,2.75,-1,in_json,268,1
4fc9a9c2a453,Mi9,TmY13,-1,2,2.0,2,-1,in_json,268,2
4fc9a9c2a453,Mi9,TmY13,1,0,9.0,9,-1,in_json,268,3
4fc9a9c2a453,Mi9,TmY13,0,-1,3.0,3,-1,in_json,268,4
4fc9a9c2a453,Mi9,TmY13,1,-1,6.5,6.5,-1,in_json,268,5
4fc9a9c2a453,Mi9,TmY13,0,0,10.5,10.5,-1,in_json,268,6
4fc9a9c2a453,Mi9,TmY13,-1,1,1.0,,-1,hull_filled,268,
d43bd2eb9423,Mi9,TmY18,-1,1,1.454545497894287,1.4545454545454546,-1,in_json,269,0
d43bd2eb9423,Mi9,TmY18,1,0,1.3333333730697632,1.3333333333333333,-1,in_json,269,1
d43bd2eb9423,Mi9,TmY18,1,-1,1.0,1,-1,in_json,269,2
d43bd2eb9423,Mi9,TmY18,0,0,1.8461538553237915,1.8461538461538463,-1,in_json,269,3
ac2272d7a1df,Mi10,Lawf1,-1,0,10.666666984558105,10.666666666666666,-1,in_json,270,0
ac2272d7a1df,Mi10,Lawf1,0,1,11.333333015441895,11.333333333333334,-1,in_json,270,1
ac2272d7a1df,Mi10,Lawf1,-1,1,9.25,9.25,-1,in_json,270,2
ac2272d7a1df,Mi10,Lawf1,0,-1,6.0,6,-1,in_json,270,3
ac2272d7a1df,Mi10,Lawf1,0,0,5.25,5.25,-1,in_json,270,4
ddbcc4eb8de8,Mi10,Mi9,-1,0,3.0,3,-1,in_json,271,0
ddbcc4eb8de8,Mi10,Mi9,0,1,2.0,2,-1,in_json,271,1
ddbcc4eb8de8,Mi10,Mi9,-1,1,2.0,2,-1,in_json,271,2
ddbcc4eb8de8,Mi10,Mi9,1,0,2.5999999046325684,2.6,-1,in_json,271,3
ddbcc4eb8de8,Mi10,Mi9,0,-1,2.5999999046325684,2.6,-1,in_json,271,4
ddbcc4eb8de8,Mi10,Mi9,1,-2,1.0,1,-1,in_json,271,5
ddbcc4eb8de8,Mi10,Mi9,1,-1,2.5,2.5,-1,in_json,271,6
