# source=flyvis 1.2.0 : connectome/fib25-fib19_v2.2.json; json_sha256=bfbb0766251ff09e22723d0ebbf7b14793e70b3ae8ad0eea64eac9d28223351a; compiled=FLYVIS_ROOT_DIR/connectome/ConnectomeFromAvgFilters_0000 (extent 15, n_syn_fill 1); script=results/genome/bank/extract_bank.py sha256=eea3815e8b0b79290d77b22dc3a5085bd8f3ee8ed4299ea1d449bc02b475f4c6; see bank.meta.json; birth_id=sha256('cs-birth-v1|type|NAME' or 'cs-birth-v1|pair|SRC->TAR')[:12]; next_display_no=671; rule=REGISTRY.md
birth_id,display_no,kind,birth_key,generation_born,parent_ids,src_birth_id,tar_birth_id,expressed_in_compiled_bank,content_sha256
6fbbb7e6c782,290,pair,pair:Mi4>Tm5b,0,,7c9f2d10b0f7,5bd7d91f26e1,True,c58f111b7099b8ab4f55a16e1b8ca7e286a71a3915ab496473854ab2c1a1d07f
69ffb269d406,291,pair,pair:Mi4>Tm5c,0,,7c9f2d10b0f7,2455576c666d,True,c32f58399d193e1550ff74605efcdd63b32e16352ebe11a051daa68467d29dbc
a61b7496264d,292,pair,pair:Mi4>Tm9,0,,7c9f2d10b0f7,d00cef6913df,True,206dc5919bcd9ba78656c93d85bfb5336b338c76c741cfb6c1d4ec879ab2e16a
b75a2afcca04,293,pair,pair:Mi4>TmY10,0,,7c9f2d10b0f7,d1d3392c46d1,True,ca371b6bbaeb1131ef5855ee470f937d6c2e2b4b4b9da03e2a8b8d640979c8ae
1706b20010cf,294,pair,pair:Mi4>TmY13,0,,7c9f2d10b0f7,e8c21941580e,True,0095f5c2fbb6e811f859c94fb8d519c1546565e3ab29519aecdc1427cb946630
4bca1a3ea256,295,pair,pair:Mi4>TmY15,0,,7c9f2d10b0f7,18fb00442a43,True,60d5550b400d75a3be97b123471a2b210631e531a950533c43c51c3d7b2c9523
fba512ece01e,296,pair,pair:Mi4>TmY18,0,,7c9f2d10b0f7,dd5eb1fb0caf,True,483ef01a558f8aa2090d6c1613f245852554b63df52daa86a972f730d1ed8140
46c1632da491,297,pair,pair:Mi4>TmY3,0,,7c9f2d10b0f7,607b8ed34a33,True,6e030f09dfa923619b1aa63004e0cf9a12399123ad652ab853e28befc6f47951
c16d6217273a,298,pair,pair:Mi4>TmY4,0,,7c9f2d10b0f7,887ba31d1e5d,True,a40862ffaf33ccd4201852a1a81c98130c4b068882bd6a9a4396c31092757bfd
37461dd82768,299,pair,pair:Mi4>TmY5a,0,,7c9f2d10b0f7,3ad6ff7262ce,True,fe73ef19d95ae7ed3934be1d3cfe4f15d5b6233beeea7ef73582c7992d1beb7c
46ca6bd9cf0e,300,pair,pair:Mi9>C3,0,,760f78ba3287,6182a4f16e6d,True,d36a1924a0fcf4b217e24bdcef04d49d26deb547dd3e338f00fee8141254172f
e6e1d2979595,301,pair,pair:Mi9>CT1(M10),0,,760f78ba3287,63667a4a1a53,True,7248b613adcdd28541d60539fdf5dc28e7acf45cf7510ee1e8c550404ed7418e
19e45ee3340c,302,pair,pair:Mi9>L3,0,,760f78ba3287,fd5e84317740,True,de194629e7bdff421b3eef9e9cc5cbf42c291620dfb0824c0a3c10f69c94b793
a10d1433bba1,303,pair,pair:Mi9>Lawf1,0,,760f78ba3287,2627beca1340,True,3fbe6a4274dfd1775767ddb1ddf893b4d2d349198c5cb3b825a590f583849a95
eb2fb72ff645,304,pair,pair:Mi9>Mi1,0,,760f78ba3287,af1ee12c7a13,True,b180581363d0f75351ef8f4cda71549e8afc90e9cf8223258f3b93fe80ef9185
38bbbca85c95,305,pair,pair:Mi9>Mi10,0,,760f78ba3287,59362ec08e0b,True,3a53db93358e07e0f362225bbd1b5564e1b867d19fd63e6000b3bfb6df9b9c99
f512c7317093,306,pair,pair:Mi9>Mi15,0,,760f78ba3287,4dd1eb26b0df,True,3838fc54bba056a266893ab0b2eaf3a3b647e6ae1c9be9691fc5eb078e8ecccf
81b17a8eb7f1,307,pair,pair:Mi9>Mi4,0,,760f78ba3287,7c9f2d10b0f7,True,811002ad26615025a81cfe553a6def7a73c2658be761769283496e86710848be
0bcf1be5510f,308,pair,pair:Mi9>T2,0,,760f78ba3287,2c81c87fcf2c,True,02733487e9e53b34c2f82aca713240ce6ee509e22414d965e01b43155f52bbc8
2557d926b246,309,pair,pair:Mi9>T2a,0,,760f78ba3287,e4707238632a,True,210f946b3be806c3ceabedb313d109b66e614ceae9b44d25926e8c2724ead96c
d3b2ef2a67ea,310,pair,pair:Mi9>T4a,0,,760f78ba3287,a722a78be07c,True,e0adeb38a1f7d693e27f61c17a6a64b840671cbfe55c6b096c5957a414c4a631
0bc6080e9728,311,pair,pair:Mi9>T4b,0,,760f78ba3287,8dac2399d9d3,True,27af64b2b84f5b95bbb0b19f278822dbbf5e7fbc888054c705bce649d6b734e2
26d017de79b6,312,pair,pair:Mi9>T4c,0,,760f78ba3287,3a2a1325fb93,True,a53c11e79fe660edf86038f88e2e3d7bfb08ff485688a41d375396a72c80ff6e
241fcecd0136,313,pair,pair:Mi9>T4d,0,,760f78ba3287,0645a54521a8,True,8215858d0cd52ef37b0d37b30cee0b856140f8750dd4b040e6694d305c1ca9b3
9cede825ccbc,314,pair,pair:Mi9>Tm1,0,,760f78ba3287,6b080cbcddcf,True,d56b463e45b4ecc5a1bd0fdf7d59d66ba37faba60e4d7b5ebbfef959b2dde253
6c59caaf6d51,315,pair,pair:Mi9>Tm16,0,,760f78ba3287,7a0908bbdc11,True,ca9d3b543cd356e1cec5bdbcbe862427add633a6eab54304a076b08f8bc4f87f
07dad267d8e4,316,pair,pair:Mi9>Tm2,0,,760f78ba3287,1716679973ed,True,7dcf199f91bc2fb05d8504b112aada513eefaf7c1ea663b16ebcce77f94c830c
ace0166ccbeb,317,pair,pair:Mi9>Tm4,0,,760f78ba3287,8f9d79739978,True,dbfe13b1a3b2186db22cd69b3ae21844e16ac99e0a020810f7f6dcb1e5a23e85
2fd445138924,318,pair,pair:Mi9>Tm5a,0,,760f78ba3287,e2174a9084c8,True,149425f38ae8b2f51fc5147f98a41e5feabc9a650bed963402fcca65249d0480
983abf34af6d,319,pair,pair:Mi9>Tm5b,0,,760f78ba3287,5bd7d91f26e1,True,9b50dfeb1a1768004df884c6936f5856dc1cc45b11e4ddabf8cab8b8d94d1255
4fc9a9c2a453,320,pair,pair:Mi9>TmY13,0,,760f78ba3287,e8c21941580e,True,285aacf44dc7105d635c18b049910f70f40299f168f9e45fdafa3cfbcabba703
d43bd2eb9423,321,pair,pair:Mi9>TmY18,0,,760f78ba3287,dd5eb1fb0caf,True,4f2ce4a0d6c3b2b8010d6ea8775534205c4405e43675dcd150485c7c2f62e511
78ccf8d2386b,322,pair,pair:Mi9>TmY3,0,,760f78ba3287,607b8ed34a33,True,c09ce7a047e11018a4832345b3ecb4d42273a890409c6135ace8e5243b3cfa1e
7ae0d306276e,323,pair,pair:Mi9>TmY4,0,,760f78ba3287,887ba31d1e5d,True,7bebe957370c1f97be7bba706732e53de75dcbeef1cb0bca82f5a28cb4067dde
a0e743250766,324,pair,pair:Mi9>TmY5a,0,,760f78ba3287,3ad6ff7262ce,True,ef9cfecdbbf4e195c008c158fc9cc63dcd2fd0f5778ffc7556cd04d6ad26bd96
ec21a8d3009b,325,pair,pair:R1>Am,0,,9654b247b494,ae7eec9cc6aa,True,f7087e43d0be5ef5131ce5349391b31206a253eb6c46a5fdf540ea738971fff3
c42c418fb266,326,pair,pair:R1>L1,0,,9654b247b494,ad5110ebac00,True,2235aa98d0beb3d63adcddab78e23b16bb2d810bc8cd47d9863f7aa885850698
44aea3d9cfbe,327,pair,pair:R1>L2,0,,9654b247b494,36f25ce16c8f,True,68e6e8cbb81f142101f4f3efccd9924ffc9151b397b10255e738295b8eb4e6c8
a583aac394d3,328,pair,pair:R1>L3,0,,9654b247b494,fd5e84317740,True,8eb5727fb478b690982150713d07172a39841f2c5abd20556f25f8c6756164fd
78535483bdbc,329,pair,pair:R1>T1,0,,9654b247b494,7fccce4faa2f,True,1e84402861bf85797c28a05dfe24e465d2eb0983717affc263e81cb91f83aec7
728086ffa013,330,pair,pair:R2>Am,0,,b075082bb026,ae7eec9cc6aa,True,d23cebefae1d4267a8650b870099ffa277f470be02b8321dfd96770c39874257
0bf7c7691c4f,331,pair,pair:R2>L1,0,,b075082bb026,ad5110ebac00,True,ddaabf9b1b24ab910ddfc0839691383935e6170557b51af6e7c0764f8273f857
ebdf96e134ed,332,pair,pair:R2>L2,0,,b075082bb026,36f25ce16c8f,True,eb8adb84b5747af0ea27770bdd1ab42f7744122c44e3e4efcf9579dedc70cccc
8994c2e7c25d,333,pair,pair:R2>L3,0,,b075082bb026,fd5e84317740,True,41c061bcd56839aefaebab465223566fd37a91361c0205ac4320432ab609b73b
db30ad4318e2,334,pair,pair:R2>T1,0,,b075082bb026,7fccce4faa2f,True,e13c35852a1ece5f3872829ed176bccdf734f9db631e3bb38dbcd5dfc983794a
7eb4a49eaae9,335,pair,pair:R3>Am,0,,a9358d78ca90,ae7eec9cc6aa,True,ac55601e06e765c1c01071f559d1c9b100bc0b3ab7ec330cfbb6044976e7db89
edfe92c65e69,336,pair,pair:R3>L1,0,,a9358d78ca90,ad5110ebac00,True,2ace3c36f00da4ec2063684387a6bab2c0935440ab06a43622317c1fd0a5ece1
b9851ea9bbe9,337,pair,pair:R3>L2,0,,a9358d78ca90,36f25ce16c8f,True,aff272998a8d7aafd2b9f7fc885d89c4749c696bfa41725a5452e65a7eff3145
ed306f2ad2d5,338,pair,pair:R3>L3,0,,a9358d78ca90,fd5e84317740,True,a6117a3e48a6dd78b62782621573316c02050db34fdd07e8d9c4fa4b9cc613b4
2235189205e6,339,pair,pair:R3>T1,0,,a9358d78ca90,7fccce4faa2f,True,20ca6b401eaea7cb6bba0d8af3851a64dce53d599b1b8e3f75f541bbe1ac21c7
403330e5f4a3,340,pair,pair:R4>Am,0,,d54d0db004dc,ae7eec9cc6aa,True,4e7e5366a75e42b02bbe85e3d983cbaad6e9f111d79591026f70b30e8d06c4e0
5d236157c1b2,341,pair,pair:R4>L1,0,,d54d0db004dc,ad5110ebac00,True,0215e0131cf6379c25fd8968eded3db383548de8baf8e033d8e413e447511130
0ecd5ae66970,342,pair,pair:R4>L2,0,,d54d0db004dc,36f25ce16c8f,True,84a3a7dd0a7c8b622b7fa0a5e6e56fed3eaf5f1ad4cd29d8bdb263e40a4b8799
40239835a32a,343,pair,pair:R4>L3,0,,d54d0db004dc,fd5e84317740,True,8733d8f97f04ba3fb591a8abc2ccac283ecedc4d9f32de2c0b0659f6b93ecffa
28c2310e5695,344,pair,pair:R4>T1,0,,d54d0db004dc,7fccce4faa2f,True,f58fd4675990110bae83623a9fbe9a05c426035695c4379ec06ad8de676f114d
838f7a38c09a,345,pair,pair:R5>Am,0,,bf135de1db2a,ae7eec9cc6aa,True,c50540c7061b01fa11e6f0a696ceadad5a8ec6b664f5b7944196ad928677b506
f4b7e8b5b79d,346,pair,pair:R5>L1,0,,bf135de1db2a,ad5110ebac00,True,1a6187f821a60da7793ab7630cd2cd1c6991ee685ec3cc966d92c036d0deac06
c6f20de835f7,347,pair,pair:R5>L2,0,,bf135de1db2a,36f25ce16c8f,True,4d7a1dd10a8148e8442924511fec199dc17f5334449149c3ff2c3d5f6673555c
ccf7870f21fd,348,pair,pair:R5>L3,0,,bf135de1db2a,fd5e84317740,True,1185d37a078f7ff5d961e50ba168047316657bc6713ccd226536842abec66856
cfb9d9a3f35e,349,pair,pair:R5>T1,0,,bf135de1db2a,7fccce4faa2f,True,81f09108b18f2d61f627946b978e51f9e66a6e537c16cd18d016d796c3899eb5
6c67303d7e65,350,pair,pair:R6>Am,0,,ef2dad65a896,ae7eec9cc6aa,True,3c8e94ec636992fdfc400d2fa7522562c4e57427da0564df4f5a132263aacb68
8b350d106df3,351,pair,pair:R6>L1,0,,ef2dad65a896,ad5110ebac00,True,b50db174b6eca90f24639c114584f8fd8a866e5ad6b1fcc11c53711d55ae1cfb
ea27863d1ed3,352,pair,pair:R6>L2,0,,ef2dad65a896,36f25ce16c8f,True,a523d041ea02e02e0d57f9480c3b944731506b00ca32c0d80869f336c111df5f
5fa6d5d417d4,353,pair,pair:R6>L3,0,,ef2dad65a896,fd5e84317740,True,0494ab7149e9e24eff7609afc1baed257d1dc43f41effdd0a7b9a7674826db86
892896247daf,354,pair,pair:R6>T1,0,,ef2dad65a896,7fccce4faa2f,True,3781603de1d2cbd75e4de8a873cf12b2a0b0a7a1adfa97deb87406d7034aa46b
728b11d470bc,355,pair,pair:R7>Mi15,0,,ee8007a1d4ca,4dd1eb26b0df,True,bd8d0846578414e42239082599e72742045120d43f077cf8116c8f57f330ebe6
59c13a1b0910,356,pair,pair:R7>Mi9,0,,ee8007a1d4ca,760f78ba3287,True,10948992b100b3b67926bade9aeff386f34a785ddedf92a98380a4983ec0525d
1e0c4886186a,357,pair,pair:R7>R8,0,,ee8007a1d4ca,8c5b077524c1,True,e4c318ebeb3a4bcd84a4a437f51f3d8c76421c53d67ce00a4459db38868cd7b0
8c72da2dd2aa,358,pair,pair:R7>Tm5a,0,,ee8007a1d4ca,e2174a9084c8,True,9c4507c5a51f4f2f2eaa96abd296a78b396031756686a52c465db86b2bf869c9
7d8f2e7b5d1b,359,pair,pair:R7>Tm5b,0,,ee8007a1d4ca,5bd7d91f26e1,True,110915a3702be1ae00d22e66b47382e6b3eb31ce14e297819fc28de7737dc4c6
69803429215b,360,pair,pair:R8>L1,0,,8c5b077524c1,ad5110ebac00,True,ee328da7ef4f168e7bfdcc5e49035958341512da8f3185a8523dbd7504a2ac5b
d100d8cc4342,361,pair,pair:R8>L3,0,,8c5b077524c1,fd5e84317740,True,0ee03131d1e5220a92e776dc5501ff9378653ffefea7bc58c4016d2f27c41039
46068a920c62,362,pair,pair:R8>Mi1,0,,8c5b077524c1,af1ee12c7a13,True,542e138dfd864b9a2ea939611a20257c903c72ae1541a22b6b41638274fbef3d
04e378cd90e8,363,pair,pair:R8>Mi15,0,,8c5b077524c1,4dd1eb26b0df,True,f9814c71cb6ab18da8091c3dbc278554a5ec05b96a1fa07b6da06cfecfcca4e9
d48de603da19,364,pair,pair:R8>Mi4,0,,8c5b077524c1,7c9f2d10b0f7,True,7e8c6270a85db233b4500f1c832b9cdb89aefcb1092ab35f031d2b19414a7d31
6c25dde21013,365,pair,pair:R8>Mi9,0,,8c5b077524c1,760f78ba3287,True,cea0568b8b43bd15dab31e31b20aa71572910310861677e5c4e0f253f62c5e46
28819197f736,366,pair,pair:R8>R7,0,,8c5b077524c1,ee8007a1d4ca,True,9ca4e74845a64429c0250163069595999292092537717f89bbaf6f4fd5a43bed
0d68c573e6c2,367,pair,pair:R8>Tm20,0,,8c5b077524c1,5202f2beeefe,True,497d9209b1e8eb476b79ff48e6d642940c6fcf9b42ebc2eaa136ea94ec852d19
6db500031370,368,pair,pair:R8>Tm5c,0,,8c5b077524c1,2455576c666d,True,bfbc3c65b98491646588d7164823f8dde994a52a7336f1aa0d1ed0b053f6de39
e8ba9cc31d80,369,pair,pair:T1>L2,0,,7fccce4faa2f,36f25ce16c8f,True,faf58fe58e44723f14bddb4a7fa1d15b8180012461b40aa6ba7669b35d6dccb0
e2b366f2712b,370,pair,pair:T1>L5,0,,7fccce4faa2f,cc98a8db805e,True,a485da408fb8c2e76cf8b1c38724361b7816b4b1ebf303f825959c05699d571a
15c01ed31778,371,pair,pair:T1>Tm20,0,,7fccce4faa2f,5202f2beeefe,True,3a6f391fc2323b3191b8af719fd02bbca3912947921351aaf1b82765ff50f009
fbce6cf18340,372,pair,pair:T2>Lawf2,0,,2c81c87fcf2c,3a1e8d7d01c3,True,b9abc92d7a0011cf5538142b28dea55b9ecaa533f37f7ede1ede63b0dacab107
2116f19e7d1b,373,pair,pair:T2>Mi1,0,,2c81c87fcf2c,af1ee12c7a13,True,a1f9bf9bf6c07cb120bb4c58fc7e83aa22d448d4b070eb2f5e26613170352566
7d59d7201398,374,pair,pair:T2>T2,0,,2c81c87fcf2c,2c81c87fcf2c,True,1bbccf3c5b93941f229b9a15d96775742fb61f9dcfd662dd394171d8111e2ebb
5401334051c5,375,pair,pair:T2>Tm5c,0,,2c81c87fcf2c,2455576c666d,True,20e051424301ca65262881721ad43ba8315c9f121b4f102f885434f3c80f32dc
81c9db50eef8,376,pair,pair:T2>TmY15,0,,2c81c87fcf2c,18fb00442a43,True,4aede3dc40a064ec79dd502bd4c709521ec4e6d423d3c000266264e34ca20d02
7ab83877aa21,377,pair,pair:T2>TmY5a,0,,2c81c87fcf2c,3ad6ff7262ce,True,6e520f9de2fb0b734b49e7a92b47648e1db1ded7d807ac12509b7f28179d2f15
718563ae9629,378,pair,pair:T2a>Mi1,0,,e4707238632a,af1ee12c7a13,True,6182ff2f9142adfbec3c7d105c2130816dd912751c5f18ecb9e7567c6d87a20c
6ec3b504ae96,379,pair,pair:T2a>T3,0,,e4707238632a,3b9aa8bb490c,True,2dd7b04711957739a1aa086566d057bc7e6fcc58c9d3692d0156c6db61c6f42d
c5b727dcd4b2,380,pair,pair:T2a>Tm28,0,,e4707238632a,0a8ba80929dc,True,406ed53956575b089f570a204c9c63a50da95a0cc400afc3c3b227ce5afb625a
e3af00a9d3c5,381,pair,pair:T2a>Tm3,0,,e4707238632a,1d04dc9e4e44,True,210cce26ed2410be2d1060cfdc2c81489387a706f5399681108621a701997c48
9881e64c482b,382,pair,pair:T2a>Tm5Y,0,,e4707238632a,05257d37421c,True,13caea71714bf29143a27eb4d912eba0f5a1877926c4e7b3f393cec6ac5e0c76
739de1658acc,383,pair,pair:T2a>Tm5b,0,,e4707238632a,5bd7d91f26e1,True,12b7fe831d7d9dafa150dcf214f3dc57c7b22cf97306c3a278edb2514e29e96d
e9a169bc4d89,384,pair,pair:T2a>TmY4,0,,e4707238632a,887ba31d1e5d,True,d7cc93399bbd93c1f6dc3b89f5d50a1dbe9673f7dbdf2a2edb2f58f606ec2421
58560bf3a88b,385,pair,pair:T2a>TmY5a,0,,e4707238632a,3ad6ff7262ce,True,e1464dd9577acc4ce732a9d9861ab80b77cd597c9765bbe94fb932b7844e34f6
f34d1734d2e0,386,pair,pair:T2a>TmY9,0,,e4707238632a,7af2610d274e,True,7ded1c26ef35429d5a59c5794a35007475826b51ccf9a8b4ca602d12fab7a5e2
7808f161606c,387,pair,pair:T3>T2,0,,3b9aa8bb490c,2c81c87fcf2c,True,7df879ec618da060ba602aba1d0dda2d16e44919c089fe6ebc3b2c996e590c58
dcfb28f40719,388,pair,pair:T3>T2a,0,,3b9aa8bb490c,e4707238632a,True,0f5e801c5199eb65e7a938fc2575728085490a0eea4db03b259404879e5328a0
992bbbc8f2e9,389,pair,pair:T3>Tm3,0,,3b9aa8bb490c,1d04dc9e4e44,True,2599f9412adeabbe8ef834ada6551100e625086ecd8c78be361bccb704ca2f79
36e0182d10b0,390,pair,pair:T4a>C3,0,,a722a78be07c,6182a4f16e6d,True,e99059012b30e787045431cecfa18069d8524324ee74798282f2163f7d3da570
59020fc95a87,391,pair,pair:T4a>CT1(M10),0,,a722a78be07c,63667a4a1a53,True,ae77d2921b66c287dfc0847da71da33ec39696b7551e0448917f50eb6ac1c186
e47793c3add0,392,pair,pair:T4a>Mi12,0,,a722a78be07c,22599a5bd694,True,9e1b66e7426a25736bb64f26f24b9eb98d1698f14006a7b94886e219ed7d1d3e
b15e207e431c,393,pair,pair:T4a>Mi9,0,,a722a78be07c,760f78ba3287,True,125aab608dfaa3edc062a5602ae145ec4465ec54b569dac205f8431c960c861f
e99426ca9433,394,pair,pair:T4a>T4a,0,,a722a78be07c,a722a78be07c,True,07746cf466ecae0b7c1b1ed10f8958568195084cee0a2be4e8cedb02894c8223
b5200aea9761,395,pair,pair:T4a>T4c,0,,a722a78be07c,3a2a1325fb93,True,3b06f9d7c3bc327a9656db79200dcdc448514162e791bad115723b3242e2b6fd
43f7241c6222,396,pair,pair:T4a>T5a,0,,a722a78be07c,9fd1579bc37e,True,2eb8fe704053615241af4dcca45e1fc74262ab336620eab795a867845d9cae81
2eb08e528c1f,397,pair,pair:T4a>TmY14,0,,a722a78be07c,28a670a5d3c8,True,d87873b12993cb005719a6ae2c9f84641662ff763c7e2df916b21dff34b060ef
014fbffac902,398,pair,pair:T4a>TmY18,0,,a722a78be07c,dd5eb1fb0caf,True,7e5a8153ef57061e94273f00b3da95adee29ca9e0dbb8cd65072b49e93bd2d06
e867ef8fdbdf,399,pair,pair:T4b>CT1(M10),0,,8dac2399d9d3,63667a4a1a53,True,6746cdb7be4bd941e4e020bc5b0e3897cccb9d7b4e968b11799c0895ac1dfaa9
80efc31a42f0,400,pair,pair:T4b>Mi9,0,,8dac2399d9d3,760f78ba3287,True,7a456ae761886bba4e0c7c76b70c22a980bc1e93e63d71cbfc07e52fad587ef8
b8b46e0f47c9,401,pair,pair:T4b>T4b,0,,8dac2399d9d3,8dac2399d9d3,True,9eb51940c784a25ea4b31874621e45d4a127c7d67712bbe46a44100bf714809a
d6a9966420b3,402,pair,pair:T4b>T4c,0,,8dac2399d9d3,3a2a1325fb93,True,212c34c43e784741171ab7f0c0c059051de26bfdc2e54e987038baadab5e3ac7
be58a9f75002,403,pair,pair:T4b>T5b,0,,8dac2399d9d3,3c304e466112,True,a39375d4d5859a0b6f334b2bfe4cbc4f66b103858b66f66508e9ec9c97e3ff25
010cf5068a97,404,pair,pair:T4b>TmY15,0,,8dac2399d9d3,18fb00442a43,True,fee85d31213c58b8562834c5dfb9c4130fd90364d416832eb32cba59f46d768f
aefa450a5e97,405,pair,pair:T4c>CT1(M10),0,,3a2a1325fb93,63667a4a1a53,True,4ce6e437a5edb38a0b6d79e00c3ecf9bf98d4c3702469e68dfd3bf023a427846
452cd1037da6,406,pair,pair:T4c>Mi9,0,,3a2a1325fb93,760f78ba3287,True,8c9b8e5f549cf2ad63a01f999b5b70ea6d219fe8d6c79297f4285d8ab660c6bf
50ece94aad4c,407,pair,pair:T4c>T4c,0,,3a2a1325fb93,3a2a1325fb93,True,072b36ca2a5b5cd4f45724379c4f2d724ed3ab6f2a4bfe14cbb70bd91074c21f
0cc29e8fa6bc,408,pair,pair:T4c>T5c,0,,3a2a1325fb93,4236c6342cc5,True,375355751273108be4fff9fdea1701847449b9b3d0cf4c60dda2b8efc68aef2f
8e79314b78e3,409,pair,pair:T4c>TmY14,0,,3a2a1325fb93,28a670a5d3c8,True,64b59c18c2f8f2b39531e6eb87421a49c4550574f59ac38de64811b40b83c050
09828a57a790,410,pair,pair:T4c>TmY15,0,,3a2a1325fb93,18fb00442a43,True,bb3ebf20505ab703dd522b3dbaac116471bd53338cafc4d3fb8a9b39ea1264a8
d6d25452cf8a,411,pair,pair:T4c>TmY4,0,,3a2a1325fb93,887ba31d1e5d,True,7f96def8946aaa39a2c6a39e9aed7b85b5ce81b3f2342c2664ec737927396584
b5441a080b2e,412,pair,pair:T4d>CT1(M10),0,,0645a54521a8,63667a4a1a53,True,78127ee20ebff082e9a0c8ba8b75dc7b5bd629be3b0b4aeaeb683871fae7ed07
2ea8f0016c5f,413,pair,pair:T4d>T4a,0,,0645a54521a8,a722a78be07c,True,4a8d389731d21cb52e96f2ecbbf16477439ba9f248f02092a2d6b54d77bb84ae
49f717f4375a,414,pair,pair:T4d>T4d,0,,0645a54521a8,0645a54521a8,True,ce619d4e2f03c1f4ceadba0febd901196ff629d3e8faceec0ffe7c1989ff18f1
a5f72fac86dd,415,pair,pair:T4d>T5d,0,,0645a54521a8,f0bbaae7f4af,True,8bba6ced3c38974ed7ca55d17d2625df139fafec69b28d3ea2e57cb60aff3815
f9d08a3e45f3,416,pair,pair:T4d>TmY15,0,,0645a54521a8,18fb00442a43,True,3a2105c103cb31f98a1ab27317c9bbd7ee6a8288a3d8f34ed3190cc0661fada9
a06142552426,417,pair,pair:T4d>TmY4,0,,0645a54521a8,887ba31d1e5d,True,4e7eca88c62d9c255b56c0453722dda89c2d3bfeec60aab4c25c17e1e0d7dd25
262ca62ad0ca,418,pair,pair:T5a>CT1(Lo1),0,,9fd1579bc37e,7c280b5b9f34,True,f0fbd35b1d0a02442bcb64590edb089ec856721a6d4d7de5abaa8f46d29b30a4
25ffd7aa0f8f,419,pair,pair:T5a>T4a,0,,9fd1579bc37e,a722a78be07c,True,0553cb80a9c5f9ad6aec9019f0156bc788b04c26fd19317c1e6735bffe63294a
ce75baa8203b,420,pair,pair:T5a>T5a,0,,9fd1579bc37e,9fd1579bc37e,True,89aabde399ac5c77d75586cde090f8179185563fe3fba0ce1a223f58e2e5a9fe
b2e9f148af4e,421,pair,pair:T5a>T5b,0,,9fd1579bc37e,3c304e466112,True,4db8536eaa88a1c1a259f68644650aa2cc5bcf7fe59cf8fda45bbb8afc20a971
f7a3125e7f70,422,pair,pair:T5a>TmY14,0,,9fd1579bc37e,28a670a5d3c8,True,69fab3d0ce9dca6035128026dfa88319183766de43406634e1a942379f100788
534034a2eb00,423,pair,pair:T5a>TmY15,0,,9fd1579bc37e,18fb00442a43,True,d654a22133f1781119dbd6ecaafcece72867157077a7b2abf094885655fdf0e0
b439f9609a46,424,pair,pair:T5a>TmY9,0,,9fd1579bc37e,7af2610d274e,True,020a5cc55c59e0ecbeb53d11e11173e141a88ad331caf46dcdfe850bf20755c9
ee1286e28690,425,pair,pair:T5b>CT1(Lo1),0,,3c304e466112,7c280b5b9f34,True,64ac7d7555e231ea8aa6975f0537cbaf47c1d7ddda6153924ad9caac72879b4d
4db516b22b76,426,pair,pair:T5b>T2,0,,3c304e466112,2c81c87fcf2c,True,9b7610444f6e957b20e927449a7c36e48d91e94c3b3b08b135e3052170ac3582
c3c768c597b0,427,pair,pair:T5b>T4b,0,,3c304e466112,8dac2399d9d3,True,86e6a0d59d3c21fb0f26acef9ecbf154c6f2bfe25b0af58949ae362ce75d29ef
4d809d2f01ce,428,pair,pair:T5b>T5b,0,,3c304e466112,3c304e466112,True,e4eb649bc9b72dd801cd83db7ddd6b37a1e1e8607ae5fd9b2177d556ee57f6a6
cce80dc28884,429,pair,pair:T5b>T5d,0,,3c304e466112,f0bbaae7f4af,True,b30a95d30284b78245a16861fcfc300a0629f34c3483397e50688296616cd707
addd7fd0b21e,430,pair,pair:T5b>Tm2,0,,3c304e466112,1716679973ed,True,45717afc5a76579f1d11e95fb85fb80da794ead1ff0360ee0fa040930949ff3f
08862f154dbd,431,pair,pair:T5b>TmY14,0,,3c304e466112,28a670a5d3c8,True,a9424e6a1db25d9abf2a6918d8c3f62c4d62a9acabbf81b60ec74d6a1b397e6f
80edc8ab0d41,432,pair,pair:T5b>TmY15,0,,3c304e466112,18fb00442a43,True,0ef1960f8df1c6614af9b3255e1e0bce1188ed96a2006baf02d74671ec69879d
29ac60664d4f,433,pair,pair:T5c>CT1(Lo1),0,,4236c6342cc5,7c280b5b9f34,True,eb1f4439fb3ec30a2afbf32c8e9acb069a296924ae66217f6a83931a369769e1
37ae3ddd4ff2,434,pair,pair:T5c>T4c,0,,4236c6342cc5,3a2a1325fb93,True,a5855e2b799ebb9d3fab95875c509ca3db2a7eed04bddcf8f5cfd840ed3edf59
7cca5b751aa2,435,pair,pair:T5c>T5c,0,,4236c6342cc5,4236c6342cc5,True,8ab1d6368e0ad21cac19f70e90149737bc1a39390ad20a0a8ebdeec4405e44c6
f031549e43a1,436,pair,pair:T5c>Tm2,0,,4236c6342cc5,1716679973ed,True,17ba47663022972acf1f7c6c41214518122a4f4ecdb8f248d2c5896355be3af1
a079febbb791,437,pair,pair:T5c>TmY14,0,,4236c6342cc5,28a670a5d3c8,True,0baa27835195a9992b354918b63a56e36d52613ec6dd73fd0dafa4ce8300048e
