run_a_netdir,run_a_label,run_a_individual,run_b_netdir,run_b_label,run_b_individual,pair_kind,chkpt_index,chkpt_iter,side_of_150000,quantity,distance_form,distance,is_nearest_foreign_for_twin_with_3ppp,is_nearest_foreign_for_twin_without_3ppp,nearest_foreign_distance_with_3ppp,ratio_nf_over_twin_with_3ppp,nearest_foreign_distance_without_3ppp,ratio_nf_over_twin_without_3ppp
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,74.71118950736253,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,79.98637658957038,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,21.79883970691129,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,22.33049485224985,3~3''',,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,15.967639215603949,3~3';3'~3''',3~3',,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,43.30597941131307,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,38.136631711426865,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,30.018087725417537,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,23.892872081475637,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,21.773626958184565,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,43.415553816301525,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,38.75469197272467,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,34.76236376581005,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,17.67958647937266,,,15.967639215603949,0.9031681388155716,15.967639215603949,0.9031681388155716
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,41.619650081719584,,,22.33049485224985,0.5365373040956434,,
9991/003,seed3,3,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,36.73616047445283,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,32.25415426488554,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,40.591038985865495,,,15.967639215603949,0.3933784306719559,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,39.8922737191902,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,28.687729970240937,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,49.75894177506313,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,51.07135471565066,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,euclid,45.627469720607614,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4087412587412588,,,0.5006555944055944,1.2248716852010264,0.5006555944055944,1.2248716852010264
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3835664335664336,,,0.5006555944055944,1.3052643573381948,0.5006555944055944,1.3052643573381948
9991/000,seed0,0,9991/001,seed1,1,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5499125874125874,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5006555944055944,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5245192307692308,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5672639860139861,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.544493006993007,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7927447552447553,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9388986013986014,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.1603583916083916,,,0.5749125874125874,3.585173071681657,0.5749125874125874,3.585173071681657
9991/900,seed0prime,0,9991/001,seed1,1,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6475524475524476,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8573426573426574,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6519667832167833,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5749125874125874,"0'~0""","0'~0""",,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.6131993006993006,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8814248251748251,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9933129370629371,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5770104895104895,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7493881118881118,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.646284965034965,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5826048951048951,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5755244755244755,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9167832167832168,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9026223776223776,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5495629370629371,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4035839160839161,3~3',3~3',,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.428277972027972,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.35205419580419584,3~3''';3'~3''',,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7417395104895105,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7911713286713287,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4449300699300699,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.47674825174825175,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4813374125874126,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7773164335664335,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8877622377622377,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.4103583916083916,,,0.4035839160839161,0.9834913196293535,0.4035839160839161,0.9834913196293535
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3828234265734266,,,0.35205419580419584,0.9196255280283138,,
9991/003,seed3,3,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8301136363636363,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8484265734265735,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.3679632867132867,,,0.35205419580419584,0.9567644613374511,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8722027972027973,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.9983828671328672,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.7465472027972029,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.8967220279720279,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,49,172811,at_or_after,central_cell_mean_skip_first_quarter,one_minus_spearman,0.5295891608391609,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,50,176411,at_or_after,mean_by_type,euclid,41.36956457099224,,,33.51242324365861,0.8100743527563511,33.51242324365861,0.8100743527563511
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,mean_by_type,euclid,57.24178189756433,,,40.76511882588729,0.7121567057230598,40.76511882588729,0.7121567057230598
9991/000,seed0,0,9991/001,seed1,1,foreign,50,176411,at_or_after,mean_by_type,euclid,42.402143636551045,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,euclid,40.76511882588729,"0~0""","0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,euclid,45.839802426731524,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,44.48102691809666,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,56.1655468889882,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,56.58058206319708,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,52.9289109390879,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,mean_by_type,euclid,44.61014179876652,,,33.51242324365861,0.7512287989316644,33.51242324365861,0.7512287989316644
9991/900,seed0prime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,mean_by_type,euclid,36.553323487040636,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,euclid,39.29153798456944,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,euclid,33.51242324365861,"0~0';0'~0""","0~0';0'~0""",,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,34.22337327999103,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,46.598891743086526,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,43.67616138650009,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,41.369857893960884,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,mean_by_type,euclid,68.74869253684783,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,euclid,69.64196389098046,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,euclid,62.458496721223675,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,67.00812497620211,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,68.74361830579419,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,67.93163559934682,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,71.94900744633125,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,euclid,19.706791520403566,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,euclid,20.571811975119292,3~3''',,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,14.299641133240815,3~3';3'~3''',3~3',,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,38.20035495213851,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,35.57875030329176,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,26.653184884964933,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,euclid,21.525626492164754,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,19.680774759101833,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,euclid,38.75062153790605,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,36.59547079336073,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,30.065871569609186,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,50,176411,at_or_after,mean_by_type,euclid,16.16556105090734,,,14.299641133240815,0.8845743793370046,14.299641133240815,0.8845743793370046
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,mean_by_type,euclid,36.606467904704616,,,20.571811975119292,0.5619720544651463,,
9991/003,seed3,3,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,34.71515876633611,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,28.219470918576782,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,mean_by_type,euclid,36.67773588699041,,,14.299641133240815,0.3898725149583973,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,37.98430463556873,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,24.681372801772287,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,euclid,44.3798178432352,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,44.793775373600546,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,euclid,41.69697264226742,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.38527097902097907,,,0.5054632867132867,1.311968235961429,0.5054632867132867,1.311968235961429
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.41468531468531467,,,0.5054632867132867,1.2189080944350759,0.5054632867132867,1.2189080944350759
9991/000,seed0,0,9991/001,seed1,1,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5641608391608391,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5774475524475524,,,,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5054632867132867,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.6108391608391608,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5715472027972028,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.7417395104895105,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.9703671328671328,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.1748688811188811,,,0.5473776223776223,3.1302174456385905,0.5528846153846154,3.1617095726068487
9991/900,seed0prime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.6259615384615385,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.8458041958041957,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.582736013986014,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5622814685314685,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.6055944055944056,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.913986013986014,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.9641608391608392,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5693181818181818,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.7317307692307693,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5528846153846154,,"0'~0""",,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.574256993006993,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5473776223776223,"0'~0""",,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.922027972027972,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.9270979020979021,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5388111888111888,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.3750437062937063,3~3';3~3''',3~3',,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.44619755244755244,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.37923951048951043,3'~3''',,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.7251748251748251,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.8278409090909091,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.4617132867132867,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.4296765734265734,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5201923076923076,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.8049825174825175,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.8926136363636363,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.3903409090909091,,,0.3750437062937063,0.9608106595006158,0.3750437062937063,0.9608106595006158
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.3530157342657343,,,0.3750437062937063,1.0623994057199455,,
9991/003,seed3,3,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.8305506993006992,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.8595716783216784,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.4263111888111888,,,0.37923951048951043,0.8895837605085093,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.8640734265734266,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.986013986013986,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.7454108391608392,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.9491258741258741,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,50,176411,at_or_after,mean_by_type,one_minus_spearman,0.5407342657342658,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,46.990835095423904,,,41.430787655180225,0.8816780457518378,41.430787655180225,0.8816780457518378
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,64.15175945803246,,,44.34713885955502,0.6912848413544533,44.34713885955502,0.6912848413544533
9991/000,seed0,0,9991/001,seed1,1,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,46.0672677993746,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,44.34713885955502,"0~0""","0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,50.16344310157507,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,48.564975242148,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,63.325688423122784,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,62.24904403417574,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,58.94978883003577,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,46.38462045998074,,,41.430787655180225,0.8932009628261477,41.430787655180225,0.8932009628261477
9991/900,seed0prime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,44.76211663149366,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,47.638880014085906,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,41.430787655180225,"0~0';0'~0""","0~0';0'~0""",,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,42.07628765747042,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,55.44260281430463,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,50.02920285967568,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,50.842810382868095,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,76.84088512973766,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,78.01460574624303,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,50,176411,at_or_after,central_cell_mean_skip_first_quarter,euclid,70.61453483133215,,,,,,
