# PREVIEW DIAGNOSTIC -- NOT A TEST (n=4, critical rho 0.90-1.00)
# script_sha256=195a89b555bedf3a0ff00a4c4e0542eafa6370243fbf9ed954f5fe8fbf7f4082 chkpt_iteration=250008 primary=mean_window(aggregate over the 16 items)
run,label,chkpt_iteration,type,mean_window,last_step,std_window,std_last_step,mean_window_item_02_ambush_2_split_00,mean_window_item_02_ambush_2_split_01,mean_window_item_02_ambush_2_split_02,mean_window_item_07_bamboo_1_split_00,mean_window_item_07_bamboo_1_split_01,mean_window_item_07_bamboo_1_split_02,mean_window_item_09_bandage_1_split_00,mean_window_item_09_bandage_1_split_01,mean_window_item_09_bandage_1_split_02,mean_window_item_12_cave_4_split_00,mean_window_item_13_market_2_split_00,mean_window_item_13_market_2_split_01,mean_window_item_13_market_2_split_02,mean_window_item_16_mountain_1_split_00,mean_window_item_16_mountain_1_split_01,mean_window_item_16_mountain_1_split_02
000,seed0,250008,T4a,0.35589974767760735,0.28550188766596074,0.9066669694264367,0.9546966664424901,1.5559817666211135,1.063913788195911,0.7138685137250471,-0.13503429075540266,-0.14287444256838983,-0.13862412987889183,0.27679465668955383,0.39486116239221064,0.5310708648126684,-0.5788691327922646,0.00920693273817531,-0.0777167855971202,-0.14169565106234439,0.9377346020064671,0.8713270715260863,0.5544510367888976
000,seed0,250008,T4b,1.581218100489618,1.776387927307613,1.0845825014394845,1.0714357868589093,1.7410721077865965,1.5668217523395502,1.459583776000366,1.263816131224298,1.272510946278516,1.2813317528730792,1.6302595057148852,1.6810929008047175,1.7174485803694797,0.507799831362914,1.300419545999951,1.2772097534870785,1.3228950810445612,2.5436803858794383,2.517858369570436,2.2156891870980218
000,seed0,250008,T4c,0.10488318035229052,0.00838066557300858,1.0965756580468633,1.1196442206458803,0.4264951164743782,0.42238119614430686,0.22526898761325093,0.059772873620390285,0.06332583051709645,0.07316051731945301,0.07297159833949826,0.08341049999683249,0.12147263978244979,0.048703500471012,0.030386079066845078,0.0392391603139078,0.032903234712164664,-0.027878886696090656,-0.005046461091535731,0.011564999052688929
000,seed0,250008,T4d,0.45916328591637057,0.3358042734392871,1.4350557852427859,1.499126921821276,0.9363696039961745,0.8245001280906348,0.6329444372358675,0.469735211718843,0.4568084593295234,0.43544139867382387,0.3638034454105104,0.3400239391957673,0.33814308942061816,0.34817038758266483,0.4605347789109694,0.41691849155444516,0.37553690548226676,0.3404645032177055,0.30619476796418493,0.30102302687792887
000,seed0,250008,T5a,0.10716419828987529,0.16199914327675372,1.3267657098328223,1.3285338382941536,0.6043941451501407,0.6870502146682994,0.7287074603576952,0.14584063671183117,0.17395880308658423,0.14871907280835528,-0.11039300080021941,-0.09803512720675328,-0.1167952462955896,1.1122726359846387,0.23685022696746763,0.1875826738551311,0.12195377926317648,-0.8044950557095045,-0.7580860534225605,-0.5448979927806878
000,seed0,250008,T5b,0.09885297501892112,0.0943297029950477,0.379237538256842,0.3929518623037903,0.06507754364983097,0.08082379544729508,0.06573044736814734,0.13290922582152553,0.14135977819634726,0.1377722975359613,0.09082325498267649,0.09206898978941776,0.08913709985086188,0.15055349292422399,0.12409836048253449,0.12847317831633298,0.13357390823727155,0.020808371108575058,0.04120307529734122,0.08723478129439517
000,seed0,250008,T5c,41.61827439924136,46.02182323558982,4.907908630617159,5.684459662083717,42.79665560781873,42.1927461863556,42.16538032453698,40.41541409346994,40.48996203008538,40.50580189919174,42.01309306624858,42.20976420130049,42.39822268803475,38.161008416267116,40.608545968205185,40.40039207852665,40.4733183092284,44.08998227403829,43.94104164192316,43.03106160263083
000,seed0,250008,T5d,40.64552051386953,44.6895057176254,4.480958937033659,5.015782724699409,41.9781249568135,41.297086258437204,41.33356139702869,39.62013246229387,39.69720476860809,39.661195304688064,40.82999063397908,41.04175359710082,41.225205292946434,37.60598220395314,39.81454164178295,39.56203342310764,39.59168035907983,42.74545000813043,42.580696917704515,41.74368899625812
000,seed0,250008,Tm1,1.8139362971837119,1.8500967723945214,0.5909335389500381,0.5959333521075583,1.9939617176390356,1.8702733406276493,1.8053193586624012,1.6533009896558633,1.6571274868244932,1.6595252623515475,1.839402808135326,1.8731587515350803,1.9055831072954064,1.2933211829461642,1.6647865894843463,1.6582170607411046,1.6726704641153591,2.2144836035731466,2.1956678710040873,2.066181160348381
000,seed0,250008,Tm2,15.321908150745578,16.777660527440943,1.1483153236446837,1.5098486865938001,15.42935901174268,15.275030510700025,15.396540454852603,14.917612403672546,14.930952105376662,14.938722501151606,15.52807448148397,15.552043082876116,15.544991769407066,13.996494757285884,14.985032055414337,14.921511362924985,14.967233374611515,16.42641102202888,16.34441315684669,15.996108361553715
